cliente_id,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma,churn
CLI_013983,43,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,1,8,0,0,102,88,Desktop,Séries,,,"2,0",0
CLI_013984,37,Não Informar,Sudeste,Anual,Crédito Recorrente,Premium,38.0,42,59,0,1,0,117,Tablet,Filmes,"4,0",,"1,5",0
CLI_013985,43,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,0,0,0,0,64,151,mobile,Séries,,"4,0","1,5",0
CLI_013986,29,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,0,0,0,31,17,Desktop,Filmes,,,"2,0",0
CLI_013987,39,Feminino,Centro-Oeste,Mensal,Pix,Básico,24.9,12,40,0,1,0,100,Mobile,Filmes,,,"3,5",0
CLI_013988,52,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,13,43,0,0,0,35,mobile,Infantil,,,"5,0",1
CLI_013989,25,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,36,21,0,2,12,141,Desktop,Filmes,"3,5","5,0","4,0",0
CLI_013990,20,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,4,26,22,TV,Séries,,"2,0",,1
CLI_013991,21,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,7,41,0,1,0,145,Mobile,Séries,"4,0",,,0
CLI_013992,22,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,7,23,0,2,6,6,Tablet,Séries,"3,0","2,0","3,5",1
CLI_013993,45,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,4,25,0,0,8,58,Desktop,Documentários,"4,0",,"4,0",0
CLI_013994,19,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,25,13,0,2,50,96,Mobile,Esportes,,"5,0","3,5",0
CLI_013995,34,Masculino,Sul,Anual,Crédito Recorrente,Básico,22.0,20,70,0,0,0,118,tv,Infantil,"3,0",,,0
CLI_013996,46,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,26,41,0,1,0,97,Mobile,Esportes,"4,0",,"5,0",0
CLI_013997,43,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,11,41,1,0,0,87,Desktop,Filmes,,,"4,0",0
CLI_013998,32,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,12,9,0,3,10,18,tv,Filmes,"2,0",,"1,0",1
CLI_013999,40,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,15,19,0,0,64,93,Mobile,Infantil,"4,0","3,0",,0
CLI_014000,39,Feminino,Sudeste,Mensal,Boleto,Padrão,38.0,20,9,0,2,12,20,tv,Filmes,"2,0","2,5","5,0",1
CLI_014001,35,,Nordeste,Mensal,Débito,Básico,24.9,6,74,0,2,0,17,mobile,Séries,"2,0",,"3,0",1
CLI_014002,35,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,22,3,0,0,76,81,Desktop,Documentários,"4,5","4,5","1,5",0
CLI_014003,67,,Sudeste,Mensal,Pix,Padrão,38.0,0,1,0,2,119,49,Tablet,Novelas,,,"1,5",0
CLI_014004,48,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,8,20,0,2,52,122,Mobile,Séries,"4,0",,"1,5",0
CLI_014005,70,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,0,0,0,0,60,75,Mobile,Infantil,,,"2,5",0
CLI_014006,31,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,0,35,128,Mobile,Séries,,"4,5",,0
CLI_014007,36,,Sudeste,Anual,Crédito Recorrente,Básico,22.0,10,31,0,0,0,96,tv,Novelas,"4,0",,"1,5",0
CLI_014008,20,Feminino,Centro-Oeste,Mensal,Débito,Básico,24.9,0,1,0,0,40,69,mobile,Séries,,,"2,5",0
CLI_014009,27,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,28,44,0,0,0,110,Tablet,Séries,"4,0",,,0
CLI_014010,62,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,0,1,0,0,58,81,tv,Esportes,,"3,5","1,0",0
CLI_014011,31,Masculino,Norte,Anual,Crédito Recorrente,Padrão,32.0,11,22,0,1,15,144,Tablet,Filmes,"5,0","4,0","3,0",0
CLI_014012,62,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,8,8,0,1,82,61,Desktop,Filmes,"4,0","3,0",,0
CLI_014013,21,,Sul,Anual,Crédito Recorrente,Premium,38.0,5,48,0,0,0,61,tv,Esportes,,,"4,5",0
CLI_014014,24,Não Informar,Nordeste,Mensal,Boleto,Básico,24.9,12,35,0,1,0,23,tv,Séries,"2,0",,"5,0",1
CLI_014015,33,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,1,18,0,1,74,87,Mobile,Séries,,"3,0","3,0",0
CLI_014016,37,,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,3,6,0,1,61,60,Mobile,Infantil,"4,0",,"1,0",0
CLI_014017,50,Feminino,Sudeste,Mensal,Pix,Básico,24.9,23,8,0,1,60,22,mobile,Documentários,"2,0","3,5","1,5",0
CLI_014018,43,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,17,10,0,3,68,83,mobile,Novelas,,"4,0","5,0",0
CLI_014019,32,Feminino,Centro-Oeste,Mensal,Boleto,Padrão,38.0,2,4,0,2,22,109,Tablet,Séries,"1,5",,"3,0",0
CLI_014020,36,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,11,45,0,0,0,26,Mobile,Documentários,"2,0",,,1
CLI_014021,33,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,15,31,0,1,0,13,Tablet,Esportes,"2,0",,,1
CLI_014022,26,,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,35,28,0,2,11,122,Mobile,Séries,"4,0","4,5",,0
CLI_014023,26,Feminino,Sul,Mensal,Pix,Básico,24.9,9,28,1,1,17,140,Mobile,Esportes,"1,0","3,0","1,0",0
CLI_014024,51,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,15,23,0,0,13,102,Desktop,Novelas,"5,0","4,0","2,0",0
CLI_014025,18,,Sudeste,Mensal,Pix,Básico,24.9,6,45,0,2,0,15,Desktop,Infantil,,,"4,0",1
CLI_014026,59,Masculino,Nordeste,Mensal,Pix,Básico,24.9,13,17,0,0,47,59,Desktop,Séries,"4,0",,"1,5",0
CLI_014027,33,Feminino,Sul,Mensal,Pix,Básico,24.9,4,14,0,1,79,146,Desktop,Séries,,"4,0","2,5",0
CLI_014028,27,Feminino,Sudeste,Mensal,Débito Automático,Básico,24.9,9,26,0,0,12,37,tv,Novelas,"4,0","5,0","3,5",0
CLI_014029,47,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,13,17,0,2,15,33,tv,Esportes,"2,0","1,5","1,0",1
CLI_014030,57,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,30,27,0,2,4,22,mobile,Séries,"2,0",,,1
CLI_014031,52,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,21,15,0,0,75,108,tv,Séries,"4,0",,"4,5",0
CLI_014032,44,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,27,18,0,1,48,81,Tablet,Filmes,"1,0",,"3,0",0
CLI_014033,52,,Nordeste,Mensal,Crédito Recorrente,Premium,49.9,9,66,0,1,0,11,Tablet,Infantil,"2,0",,"1,5",1
CLI_014034,18,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,10,46,0,4,0,28,Tablet,Esportes,"3,5",,"5,0",1
CLI_014035,31,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,5,26,0,1,6,14,tv,Esportes,,"4,0",,0
CLI_014036,26,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,9,20,0,2,84,39,TV,Séries,"3,0","3,0","3,0",0
CLI_014037,53,,Sul,Mensal,Pix,Básico,24.9,14,33,0,2,0,131,Mobile,Novelas,"4,0",,"1,0",0
CLI_014038,33,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,8,27,0,3,13,39,mobile,Filmes,"4,0",,"3,5",0
CLI_014039,48,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,10,35,0,0,0,141,Tablet,Séries,,,"5,0",0
CLI_014040,44,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,18,21,0,0,22,143,mobile,Documentários,,"3,5","1,5",0
CLI_014041,26,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,10,45,0,2,0,13,mobile,Séries,"4,0",,"4,5",1
CLI_014042,30,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,8,51,0,3,0,25,Desktop,Documentários,"1,0",,,1
CLI_014043,54,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,22.0,48,8,0,0,87,54,tv,Novelas,"4,0",,,0
CLI_014044,27,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,1,7,0,1,40,148,Tablet,Documentários,,,"3,0",0
CLI_014045,39,Feminino,Sudeste,Mensal,Débito Automático,Padrão,38.0,28,35,0,2,0,71,Tablet,Documentários,"4,0",,"2,5",0
CLI_014046,27,Feminino,Sudeste,Mensal,Pix,Básico,24.9,3,21,0,0,17,21,Mobile,Séries,,,"1,0",0
CLI_014047,33,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,11,29,1,2,0,54,TV,Documentários,,,"2,0",0
CLI_014048,37,,Sul,Mensal,Cartão de Crédito,Básico,24.9,12,53,0,0,0,141,tv,Filmes,"4,0",,"4,5",0
CLI_014049,27,Feminino,Sul,Mensal,Crédito Recorrente,Básico,24.9,9,23,0,2,13,98,Desktop,Filmes,"3,5","5,0","1,0",0
CLI_014050,25,Feminino,Sul,Mensal,Boleto,Básico,24.9,3,14,0,4,72,63,Mobile,Séries,,,,0
CLI_014051,41,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,35,5,0,0,3,95,Mobile,Novelas,"4,5","3,5","4,5",0
CLI_014052,27,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,0,0,0,2,61,78,mobile,Esportes,,"3,0",,0
CLI_014053,27,Feminino,Sul,Mensal,Crédito Recorrente,Padrão,38.0,48,28,0,0,9,104,TV,Séries,"4,0",,"5,0",0
CLI_014054,25,,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,3,23,0,3,0,13,tv,Filmes,"2,0","1,0","4,5",1
CLI_014055,36,,Sul,Anual,Crédito Recorrente,Padrão,32.0,17,52,0,1,0,21,Tablet,Filmes,,,"2,0",1
CLI_014056,50,Feminino,Sudeste,Mensal,Débito,Básico,24.9,5,9,0,0,53,79,TV,Séries,"4,5","4,0","4,5",0
CLI_014057,57,Feminino,Sudeste,Mensal,Débito,Básico,24.9,6,44,0,1,0,114,Tablet,Infantil,"3,5",,,0
CLI_014058,28,,Sul,Mensal,Crédito Recorrente,Básico,24.9,5,60,0,1,0,32,TV,Documentários,"2,0",,"4,0",1
CLI_014059,65,Feminino,Sudeste,Mensal,Boleto,Básico,24.9,6,10,0,0,31,97,TV,Documentários,,"4,5","1,0",0
CLI_014060,24,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,13,24,0,3,13,126,TV,Séries,"4,5",,"1,0",0
CLI_014061,52,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,21,10,0,0,100,50,mobile,Documentários,,"5,0",,0
CLI_014062,28,Feminino,Norte,Anual,Crédito Recorrente,Padrão,32.0,2,12,0,1,64,48,tv,Filmes,,"4,5","1,0",0
CLI_014063,26,,Sul,Mensal,Débito Automático,Básico,24.9,25,34,1,4,0,33,Tablet,Séries,,,"1,5",1
CLI_014064,28,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,38.0,48,25,0,3,8,106,tv,Novelas,"4,0",,"4,0",0
CLI_014065,37,,Sul,Mensal,Cartão de Crédito,Básico,24.9,16,31,0,0,0,16,mobile,Séries,,,,1
CLI_014066,45,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,7,21,0,4,2,20,Desktop,Documentários,"2,0",,"2,0",1
CLI_014067,46,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,6,14,0,3,21,23,tv,Séries,"3,0","2,5","4,0",1
CLI_014068,25,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,34,17,0,1,17,46,mobile,Esportes,"2,0","1,5","1,0",1
CLI_014069,25,,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,25,45,0,1,0,12,tv,Séries,,,"4,5",1
CLI_014070,26,Feminino,Sul,Mensal,Cartão de Crédito,Básico,24.9,48,16,0,0,25,17,Mobile,Filmes,"1,0","1,0",,1
CLI_014071,36,Feminino,Sul,Anual,Crédito Recorrente,Básico,22.0,18,46,0,2,0,52,Mobile,Documentários,"5,0",,"1,5",0
CLI_014072,35,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,5,15,0,0,85,23,Desktop,Novelas,"4,5",,,0
CLI_014073,25,Masculino,Nordeste,Mensal,Débito,Básico,24.9,26,26,0,2,12,42,Tablet,Filmes,"4,0","3,0","1,0",0
CLI_014074,41,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,5,23,0,1,11,107,Mobile,Documentários,"4,5",,,0
CLI_014075,67,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,1,4,0,0,75,98,mobile,Séries,,,"4,5",0
CLI_014076,31,Feminino,Sul,Mensal,Débito Automático,Básico,24.9,23,33,0,4,0,89,Desktop,Infantil,,,"2,5",0
CLI_014077,32,,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,13,62,0,0,0,54,Mobile,Novelas,"4,0",,"1,5",1
CLI_014078,45,,Sul,Anual,Crédito Recorrente,Premium,38.0,14,18,0,0,86,58,Tablet,Séries,,"3,5",,0
CLI_014079,30,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,5,8,0,1,92,148,TV,Séries,"4,5","3,0",,0
CLI_014080,46,Masculino,Sul,Mensal,Boleto,Padrão,38.0,0,1,0,3,59,42,tv,Filmes,,,"2,5",0
CLI_014081,28,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,11,51,0,1,0,5,Mobile,Filmes,,,"3,5",1
CLI_014082,61,Masculino,Sudeste,Mensal,Débito,Básico,24.9,20,10,0,0,31,38,TV,Novelas,"4,0","4,5","1,0",0
CLI_014083,42,,Nordeste,Mensal,Débito,Básico,24.9,30,26,0,1,12,87,mobile,Esportes,,,,0
CLI_014084,29,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,38,41,0,0,0,5,tv,Filmes,,,"5,0",0
CLI_014085,30,Não Informar,Sul,Anual,Crédito Recorrente,Padrão,32.0,22,48,0,1,0,21,TV,Documentários,,,"3,0",0
CLI_014086,31,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,8,40,0,2,0,33,tv,Séries,"2,0",,"3,0",1
CLI_014087,55,Feminino,Nordeste,Mensal,Débito,Premium,49.9,5,72,0,1,0,33,Mobile,Documentários,,,"4,0",1
CLI_014088,21,,Sudeste,Mensal,Cartão de Crédito,Premium,49.9,5,41,0,1,0,5,TV,Esportes,"2,0",,"5,0",1
CLI_014089,29,Masculino,Sul,Mensal,Crédito Recorrente,Básico,24.9,10,43,1,1,0,27,Desktop,Documentários,"2,0",,"1,5",1
CLI_014090,30,Masculino,Sul,Mensal,Pix,Básico,24.9,5,25,0,0,15,85,Mobile,Séries,"4,0",,,0
CLI_014091,37,Masculino,Centro-Oeste,Mensal,Débito,Padrão,38.0,10,20,0,1,83,111,tv,Documentários,"4,0","3,5","4,5",0
CLI_014092,34,Masculino,Sul,Anual,Crédito Recorrente,Padrão,32.0,19,18,0,2,13,70,Tablet,Infantil,"2,0",,"2,5",1
CLI_014093,18,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,0,1,0,2,35,8,Desktop,Séries,,"5,0","2,5",0
CLI_014094,32,Masculino,Sudeste,Mensal,Débito,Padrão,38.0,9,47,0,1,0,31,Mobile,Infantil,"1,0",,"2,5",1
CLI_014095,36,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,32.0,15,7,0,3,40,63,TV,Documentários,,,"4,5",0
CLI_014096,29,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,33,28,0,0,5,31,tv,Séries,"2,0","1,5","3,5",1
CLI_014097,46,,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,21,26,0,1,6,29,tv,Esportes,"4,5","5,0","3,0",0
CLI_014098,49,,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,13,29,0,1,11,11,Desktop,Infantil,"4,0",,"5,0",0
CLI_014099,36,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,38.0,19,43,0,2,0,55,mobile,Filmes,"2,0",,"5,0",0
CLI_014100,40,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,18,1,0,58,127,tv,Documentários,,,"2,5",0
CLI_014101,18,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,32.0,1,24,0,0,5,168,Mobile,Documentários,,"5,0","4,5",0
CLI_014102,32,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,14,42,0,1,0,10,TV,Séries,"3,0",,"2,5",1
CLI_014103,51,Não Informar,Centro-Oeste,Mensal,Boleto,Básico,24.9,11,40,0,3,0,25,TV,Esportes,"2,0",,"1,0",1
CLI_014104,32,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,25,11,0,1,75,5,Tablet,Filmes,"1,0","4,5",,0
CLI_014105,28,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,2,20,0,3,83,45,mobile,Filmes,"4,0","3,5","3,0",0
CLI_014106,67,,Sudeste,Mensal,Boleto,Padrão,38.0,47,54,0,0,0,116,Mobile,Documentários,"4,0",,"2,0",0
CLI_014107,61,Masculino,Nordeste,Mensal,Cartão de Crédito,Básico,24.9,28,11,0,2,64,112,tv,Séries,,,"1,5",0
CLI_014108,44,Feminino,Sudeste,Mensal,Pix,Básico,24.9,23,11,0,1,46,89,mobile,Documentários,"4,0","4,5","2,0",0
CLI_014109,52,Masculino,Sudeste,Mensal,Débito,Básico,24.9,8,22,0,1,18,49,Tablet,Filmes,"4,0",,,0
CLI_014110,18,Feminino,Sudeste,Mensal,Débito,Básico,24.9,5,44,0,2,0,13,TV,Séries,"2,0",,"2,5",1
CLI_014111,27,Feminino,Sul,Mensal,Débito,Básico,24.9,26,19,0,2,96,130,TV,Esportes,"4,0","5,0","5,0",0
CLI_014112,31,Masculino,Norte,Mensal,Boleto,Básico,24.9,6,75,0,1,0,24,mobile,Esportes,,,"1,0",1
CLI_014113,34,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,10,34,0,1,0,58,tv,Novelas,"4,0",,"5,0",0
CLI_014114,31,,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,38.0,5,32,0,3,0,30,mobile,Esportes,"2,0",,"1,0",1
CLI_014115,18,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,24.9,13,34,0,1,0,105,Desktop,Documentários,,,"1,0",0
CLI_014116,43,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,14,37,0,3,0,13,Tablet,Filmes,"2,0",,,1
CLI_014117,45,Masculino,Centro-Oeste,Mensal,Cartão de Crédito,Básico,24.9,0,1,0,6,19,37,Mobile,Documentários,,"1,0","3,5",1
CLI_014118,58,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,2,40,0,1,0,120,TV,Infantil,,,"4,0",0
CLI_014119,27,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,38.0,14,68,0,1,0,19,tv,Séries,"2,0",,"2,0",1
CLI_014120,26,Masculino,Sul,Mensal,Boleto,Premium,49.9,25,22,0,0,6,24,Desktop,Séries,,"1,0",,1
CLI_014121,18,Masculino,Nordeste,Mensal,Débito,Premium,49.9,27,71,0,3,0,18,Desktop,Filmes,,,"4,5",1
CLI_014122,34,Feminino,Nordeste,Mensal,Crédito Recorrente,Básico,24.9,4,29,0,3,2,40,TV,Séries,"3,5","1,0","2,5",1
CLI_014123,49,Feminino,Sudeste,Mensal,Pix,Básico,24.9,23,49,0,0,0,120,Desktop,Documentários,,,"4,5",0
CLI_014124,30,Não Informar,Centro-Oeste,Mensal,Boleto,Básico,24.9,4,32,0,0,0,29,Mobile,Séries,"2,0",,"5,0",1
CLI_014125,65,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,12,38,0,1,0,125,tv,Séries,"4,0",,"2,0",0
CLI_014126,34,Feminino,Norte,Mensal,Débito,Premium,49.9,4,4,0,2,59,92,Tablet,Filmes,,,"3,0",0
CLI_014127,39,Masculino,Norte,Mensal,Débito,Básico,24.9,20,23,0,1,10,127,Mobile,Filmes,,"3,0","3,0",0
CLI_014128,20,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,42,8,0,3,10,91,Tablet,Filmes,,"4,0",,0
CLI_014129,41,Feminino,Sul,Mensal,Débito Automático,Padrão,38.0,45,33,0,3,0,5,Tablet,Séries,,,"3,5",1
CLI_014130,18,Feminino,Norte,Mensal,Cartão de Crédito,Padrão,38.0,1,8,0,0,21,111,tv,Esportes,,,"3,0",0
CLI_014131,47,Feminino,Sudeste,Mensal,Débito,Padrão,38.0,35,53,0,1,0,83,mobile,Documentários,"4,0",,"1,5",0
CLI_014132,47,,Sul,Anual,Crédito Recorrente,Básico,22.0,15,44,0,1,0,23,Tablet,Filmes,"4,0",,"1,5",0
CLI_014133,55,Não Informar,Sudeste,Mensal,Boleto,Padrão,38.0,4,27,0,4,3,5,Mobile,Séries,"2,0",,"1,0",1
CLI_014134,24,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,11,23,0,2,16,82,Desktop,Infantil,"4,0","4,0",,0
CLI_014135,40,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,2,28,0,1,12,99,Tablet,Séries,"3,5",,"4,0",0
CLI_014136,45,Feminino,Nordeste,Mensal,Débito,Básico,24.9,43,40,0,3,0,137,tv,Séries,"4,0",,,0
CLI_014137,43,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,17,24,1,1,3,72,Tablet,Séries,"4,5",,"3,0",0
CLI_014138,26,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,35,8,0,1,79,82,Tablet,Novelas,,"3,0","3,0",0
CLI_014139,18,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,0,0,0,2,86,101,tv,Filmes,,"3,5",,0
CLI_014140,42,Não Informar,Sul,Mensal,Crédito Recorrente,Básico,24.9,26,56,0,1,0,134,mobile,Filmes,,,"1,5",0
CLI_014141,36,Masculino,Nordeste,Mensal,Débito Automático,Básico,24.9,9,15,0,1,12,54,Mobile,Documentários,"2,5","2,5","3,5",1
CLI_014142,30,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,2,36,0,2,0,10,TV,Séries,"1,5",,"4,5",1
CLI_014143,47,Masculino,Centro-Oeste,Mensal,Débito Automático,Premium,49.9,0,0,0,2,87,108,Tablet,Séries,,"5,0",,0
CLI_014144,37,Feminino,Sul,Mensal,Pix,Premium,49.9,9,6,0,1,39,5,Tablet,Séries,"2,0","1,5","2,5",1
CLI_014145,20,Masculino,Sudeste,Mensal,Débito Automático,Padrão,38.0,48,23,0,1,7,5,Mobile,Filmes,"2,0",,"1,5",1
CLI_014146,18,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,32.0,14,4,0,1,47,59,TV,Esportes,"4,0",,"3,0",0
CLI_014147,23,Feminino,Sudeste,Mensal,Pix,Padrão,38.0,2,32,0,0,0,50,mobile,Séries,,,"3,0",0
CLI_014148,69,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Básico,22.0,0,1,0,0,48,106,TV,Séries,,,"5,0",0
CLI_014149,47,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,8,24,0,1,9,139,Mobile,Esportes,"4,0",,"4,0",0
CLI_014150,40,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,18,43,0,0,0,41,tv,Documentários,"4,0",,,0
CLI_014151,35,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,49.9,5,8,0,0,94,111,TV,Séries,"4,0",,"3,0",0
CLI_014152,34,Feminino,Sudeste,Mensal,Débito,Premium,49.9,1,30,0,1,7,5,mobile,Esportes,,"4,0","1,5",0
CLI_014153,53,Masculino,Norte,Mensal,Cartão de Crédito,Básico,24.9,6,61,0,0,0,32,Tablet,Documentários,"3,5",,,1
CLI_014154,31,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,8,29,0,0,10,122,Tablet,Esportes,"4,0","4,0","1,0",0
CLI_014155,45,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,11,27,1,2,15,91,Mobile,Séries,"2,0",,"2,0",0
CLI_014156,33,,Sudeste,Mensal,Pix,Padrão,38.0,7,19,0,0,74,23,tv,Infantil,"2,5",,"4,0",0
CLI_014157,63,Feminino,Sul,Mensal,Débito,Básico,24.9,1,5,0,2,80,164,TV,Séries,,,"3,5",0
CLI_014158,47,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,38.0,1,13,0,0,45,119,Desktop,Séries,,"5,0","2,0",0
CLI_014159,54,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,38.0,8,53,0,0,0,5,tv,Documentários,,,"4,5",1
CLI_014160,30,,Sudeste,Anual,Crédito Recorrente,Premium,38.0,0,1,0,0,38,74,mobile,Infantil,,"3,5",,0
CLI_014161,51,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,5,8,0,1,82,63,TV,Esportes,"4,0","4,0","4,5",0
CLI_014162,33,Feminino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,3,48,0,0,0,71,Mobile,Filmes,"4,0",,,0
CLI_014163,39,Feminino,Sudeste,Mensal,Cartão de Crédito,Básico,24.9,1,30,0,3,4,17,Mobile,Séries,,,"4,5",1
CLI_014164,59,Feminino,Sul,Anual,Crédito Recorrente,Premium,38.0,5,15,0,1,39,60,mobile,Documentários,"4,0",,,0
CLI_014165,24,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,25,13,0,2,52,63,TV,Séries,"4,0",,"5,0",0
CLI_014166,40,Masculino,Sul,Mensal,Débito,Básico,24.9,19,30,0,1,17,156,Tablet,Documentários,"1,5",,"3,0",0
CLI_014167,43,Masculino,Sul,Anual,Crédito Recorrente,Premium,38.0,5,13,0,1,24,56,tv,Infantil,,"5,0","4,5",0
CLI_014168,44,Feminino,Sudeste,Mensal,Débito Automático,Padrão,38.0,2,45,0,1,0,159,tv,Séries,"3,5",,,0
CLI_014169,32,Não Informar,Sudeste,Mensal,Crédito Recorrente,Básico,24.9,4,53,0,1,0,117,Mobile,Séries,"3,5",,"4,0",0
CLI_014170,65,Feminino,Sul,Anual,Crédito Recorrente,Padrão,32.0,17,36,0,2,0,165,TV,Filmes,"4,5",,"1,0",0
CLI_014171,21,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,38.0,6,11,1,2,64,110,TV,Esportes,"4,0","3,5","5,0",0
