cliente_id,churn,idade,genero,regiao,tipo_contrato,metodo_pagamento,plano_assinatura,valor_mensal,tempo_assinatura_meses,dias_ultimo_acesso,acessibilidade,contatos_suporte,visualizacoes_mes,tempo_medio_sessao_min,dispositivo_principal,categoria_favorita,avaliacao_conteudo_media,avaliacao_conteudo_ultimo_mes,avaliacao_plataforma
20125,0,26,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,12,8,0,0,13,24.6,Mobile,Novelas,4.5,,
20126,0,29,Feminino,Norte,Anual,Crédito Recorrente,Padrão,38.9,15,10,0,0,1,30.5,Mobile,Novelas,2.0,,
20127,1,31,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,20.9,31,12,0,0,10,26.0,TV,Filmes,4.0,3.5,
20128,0,32,Masculino,Nordeste,Mensal,Pix,Padrão,44.9,26,5,0,0,24,53.6,TV,Séries,,3.5,4.0
20129,1,27,Masculino,Norte,Mensal,Cartão de Crédito,Premium,59.9,8,21,0,2,33,37.3,Mobile,Esportes,1.5,,5.0
20130,0,36,Masculino,Sul,Mensal,Boleto,Premium,59.9,1,7,0,0,37,28.7,Mobile,Infantil,5.0,3.0,
20131,1,41,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Padrão,44.9,31,13,0,0,4,30.7,Mobile,Documentários,,,
20132,0,44,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,5,6,0,1,42,30.3,Mobile,Novelas,1.5,,3.5
20133,0,83,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,6,12,0,1,50,32.0,TV,Séries,,,3.5
20134,0,28,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,21,9,0,1,4,27.0,Mobile,Filmes,3.5,,2.5
20135,0,34,Feminino,Norte,Mensal,Boleto,Premium,59.9,1,10,0,1,5,13.4,Tablet,Filmes,3.5,3.0,
20136,0,79,Feminino,Nordeste,Mensal,Pix,Premium,59.9,0,6,0,1,13,25.0,Desktop,Documentários,3.5,,
20137,1,53,Masculino,Sudeste,Mensal,Boleto,Padrão,44.9,10,8,0,0,44,28.7,Tablet,Documentários,3.5,,
20138,0,32,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,1,6,0,0,37,43.9,Mobile,Filmes,3.5,2.5,
20139,0,51,Masculino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,6,2,0,0,8,29.2,Desktop,Documentários,3.5,,2.0
20140,0,37,,Nordeste,Mensal,Cartão de Crédito,Premium,59.9,14,6,0,0,40,43.8,Mobile,Séries,4.5,1.5,
20141,0,24,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,11,12,0,1,16,11.9,Desktop,Filmes,,3.5,2.5
20142,0,35,,Sudeste,Mensal,Crédito Recorrente,Básico,20.9,16,2,0,1,10,16.6,TV,Filmes,3.5,,1.0
20143,0,34,Feminino,Nordeste,Mensal,Cartão de Crédito,Premium,59.9,9,4,0,0,13,22.4,Mobile,Séries,3.0,3.0,4.0
20144,0,23,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,38.9,1,5,0,0,42,42.6,TV,Novelas,,,
20145,0,45,Masculino,Sudeste,Mensal,Pix,Padrão,44.9,6,5,1,0,12,21.5,Tablet,Infantil,,5.0,3.0
20146,0,37,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,1,7,0,1,44,38.1,Mobile,Documentários,2.0,3.5,
20147,0,39,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,31,2,0,8,17,18.5,TV,Infantil,5.0,3.0,2.0
20148,0,34,Feminino,Centro-Oeste,Mensal,Pix,Padrão,44.9,9,1,0,1,21,29.0,Tablet,Infantil,3.0,,3.5
20149,0,65,Prefiro Não Informar,Centro-Oeste,Anual,Crédito Recorrente,Básico,18.9,3,11,0,2,43,29.3,Desktop,Infantil,4.0,2.5,
20150,0,51,Feminino,Sudeste,Mensal,Débito Automático,Básico,20.9,17,12,1,1,7,32.2,Tablet,Novelas,4.0,,
20151,1,40,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,12,6,0,5,19,23.1,Desktop,Filmes,4.5,,3.0
20152,0,38,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,15,6,0,0,1,26.4,Mobile,Infantil,2.5,3.5,3.5
20153,0,34,Feminino,Sudeste,Mensal,Pix,Padrão,44.9,5,14,0,4,2,14.6,TV,Novelas,3.0,3.5,
20154,0,37,Masculino,Sul,Mensal,Crédito Recorrente,Básico,20.9,26,2,0,1,27,29.4,Mobile,Esportes,3.0,4.0,4.0
20155,1,53,Feminino,Centro-Oeste,Mensal,Cartão de Crédito,Padrão,44.9,0,11,1,1,22,31.1,Desktop,Séries,,3.5,2.5
20156,0,48,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,13,4,0,0,46,16.9,TV,Infantil,3.0,,3.5
20157,0,39,Feminino,Norte,Mensal,Crédito Recorrente,Padrão,44.9,35,3,0,2,38,37.3,TV,Novelas,2.5,4.0,
20158,0,87,Outros,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,2,10,0,2,13,17.6,TV,Esportes,3.0,2.5,4.5
20159,1,25,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,3,10,0,0,19,15.1,Mobile,Documentários,2.0,1.0,3.5
20160,0,30,,Sul,Anual,Crédito Recorrente,Padrão,38.9,0,7,0,0,43,35.5,Mobile,Esportes,4.0,4.0,
20161,1,84,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,8,5,0,2,28,33.8,TV,Novelas,3.5,,3.0
20162,0,41,,Nordeste,Mensal,Cartão de Crédito,Premium,59.9,35,4,0,0,50,17.1,Desktop,Documentários,3.5,4.0,3.5
20163,0,27,Feminino,Sudeste,Mensal,Boleto,Premium,59.9,10,7,0,0,26,14.0,Desktop,Filmes,4.0,4.5,
20164,1,40,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,2,11,0,1,39,34.0,TV,Documentários,3.5,4.5,
20165,0,31,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,0,1,0,2,31,19.5,TV,Documentários,,5.0,
20166,0,30,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,29,5,0,0,3,16.5,TV,Documentários,3.5,2.5,
20167,0,38,Masculino,Sudeste,Mensal,Pix,Premium,59.9,31,5,1,0,20,25.9,Desktop,Séries,,2.0,
20168,1,37,Masculino,Norte,Mensal,Pix,Premium,59.9,0,5,0,8,52,25.5,Tablet,Novelas,3.5,,2.0
20169,1,48,Masculino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,11,11,0,0,20,36.9,TV,Filmes,,4.0,
20170,0,43,,Sudeste,Anual,Crédito Recorrente,Premium,48.9,25,10,0,2,21,50.0,Mobile,Esportes,2.0,3.5,
20171,0,64,Feminino,Sul,Mensal,Cartão de Crédito,Premium,59.9,7,3,0,0,53,39.3,Mobile,Novelas,4.0,3.0,4.5
20172,0,37,Masculino,Sudeste,Mensal,Pix,Premium,59.9,15,3,0,1,24,25.9,TV,Esportes,,,
20173,1,36,Feminino,Centro-Oeste,Mensal,Boleto,Padrão,44.9,17,9,1,2,1,12.0,Desktop,Documentários,,,5.0
20174,0,47,Feminino,Sudeste,Mensal,Pix,Premium,59.9,7,19,0,3,23,25.8,Desktop,Filmes,4.0,,3.0
20175,1,29,Masculino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,1,7,0,0,4,5.0,Mobile,Infantil,,4.0,4.5
20176,0,70,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,5,9,1,2,1,20.6,Tablet,Séries,2.5,4.0,
20177,0,32,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,22,10,0,0,4,14.8,Mobile,Infantil,4.5,,4.0
20178,0,81,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,14,2,0,2,52,40.9,Desktop,Documentários,,3.0,2.5
20179,1,76,Masculino,Sudeste,Mensal,Pix,Premium,59.9,1,10,0,0,3,23.6,Tablet,Filmes,,,3.0
20180,0,38,Masculino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,17,4,0,0,61,29.4,Mobile,Infantil,,4.0,3.0
20181,1,24,,Nordeste,Mensal,Pix,Padrão,44.9,6,18,0,0,13,12.3,Tablet,Documentários,4.5,3.5,2.0
20182,0,40,Masculino,Sudeste,Mensal,Boleto,Básico,20.9,20,12,0,0,7,17.5,TV,Séries,,5.0,2.0
20183,0,41,,Nordeste,Anual,Crédito Recorrente,Premium,48.9,9,10,0,1,4,8.6,TV,Infantil,4.0,4.0,
20184,0,29,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,1,9,0,1,7,38.5,Desktop,Filmes,2.0,,
20185,0,31,Masculino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,4,5,0,0,16,18.8,Mobile,Séries,3.5,4.0,
20186,0,37,Masculino,Sudeste,Mensal,Pix,Padrão,44.9,1,12,0,0,17,12.0,Desktop,Séries,4.5,3.0,
20187,0,44,Feminino,Centro-Oeste,Mensal,Pix,Básico,20.9,36,8,1,8,1,24.1,Tablet,Séries,,,5.0
20188,0,57,,Norte,Mensal,Pix,Premium,59.9,1,7,0,0,18,24.6,TV,Novelas,3.5,3.5,5.0
20189,0,77,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,34,4,0,1,2,6.9,TV,Filmes,,3.5,2.5
20190,1,49,Masculino,Nordeste,Anual,Crédito Recorrente,Básico,18.9,0,7,0,2,4,28.1,TV,Infantil,5.0,,
20191,0,40,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,3,7,0,0,46,26.5,Mobile,Infantil,,3.5,1.0
20192,0,36,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,29,8,0,1,20,41.1,Mobile,Infantil,,2.5,
20193,1,69,,Nordeste,Mensal,Pix,Básico,20.9,12,2,0,0,33,26.2,TV,Filmes,3.0,,2.5
20194,0,74,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,10,12,1,0,14,20.3,Mobile,Novelas,5.0,4.5,4.5
20195,0,40,Masculino,Sudeste,Mensal,Boleto,Básico,20.9,8,1,0,0,2,7.4,Desktop,Séries,,3.0,4.0
20196,0,24,Outros,Nordeste,Mensal,Débito Automático,Padrão,44.9,17,21,0,1,33,36.7,Desktop,Filmes,3.5,,4.5
20197,0,24,Masculino,Nordeste,Anual,Crédito Recorrente,Básico,18.9,2,9,0,2,26,17.7,Mobile,Filmes,4.5,,
20198,1,36,Feminino,Sul,Mensal,Pix,Premium,59.9,1,11,0,3,9,30.0,Tablet,Séries,4.5,4.5,2.5
20199,0,29,Feminino,Nordeste,Anual,Crédito Recorrente,Básico,18.9,12,5,0,0,34,27.9,Mobile,Documentários,3.0,3.5,3.5
20200,0,49,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,4,6,1,1,26,31.2,Mobile,Filmes,4.5,,3.5
20201,0,49,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,12,14,0,0,43,33.7,TV,Séries,3.0,4.0,
20202,1,44,Feminino,Nordeste,Mensal,Pix,Padrão,44.9,26,5,0,1,26,28.3,Mobile,Novelas,4.0,4.0,3.5
20203,0,30,Masculino,Centro-Oeste,Anual,Crédito Recorrente,Padrão,38.9,1,3,0,0,66,36.6,TV,Infantil,2.0,3.0,
20204,1,34,,Norte,Mensal,Cartão de Crédito,Padrão,44.9,9,17,0,0,43,36.0,TV,Filmes,4.0,5.0,
20205,1,28,Feminino,Sul,Anual,Crédito Recorrente,Básico,18.9,3,4,0,1,11,5.0,Mobile,Séries,3.5,3.0,3.0
20206,0,45,Masculino,Sudeste,Mensal,Débito Automático,Premium,59.9,1,2,0,0,14,32.0,Desktop,Filmes,4.0,4.5,3.0
20207,0,55,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,4,10,0,1,43,26.3,Desktop,Infantil,,4.0,3.5
20208,0,34,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,0,6,0,8,11,20.7,Mobile,Infantil,4.0,,3.5
20209,0,35,Feminino,Norte,Mensal,Pix,Premium,59.9,25,7,0,2,18,16.0,TV,Documentários,,4.5,
20210,0,50,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,9,7,0,2,29,10.0,TV,Séries,3.5,4.5,3.0
20211,0,25,Masculino,Centro-Oeste,Mensal,Crédito Recorrente,Premium,59.9,1,6,0,1,28,31.1,TV,Séries,3.0,4.0,3.0
20212,1,23,Feminino,Sudeste,Mensal,Pix,Básico,20.9,17,23,0,1,9,13.2,Mobile,Séries,,,4.0
20213,0,32,Masculino,Sul,Anual,Crédito Recorrente,Padrão,38.9,2,7,0,3,36,29.1,Mobile,Séries,2.5,,
20214,1,35,Feminino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,18,10,0,1,15,19.5,TV,Séries,4.5,4.0,
20215,1,33,Feminino,Sul,Mensal,Cartão de Crédito,Básico,20.9,0,10,0,2,63,31.8,TV,Infantil,4.0,4.0,
20216,0,29,Feminino,Sul,Anual,Crédito Recorrente,Premium,48.9,8,8,0,0,34,30.3,TV,Filmes,4.0,,
20217,1,43,,Nordeste,Mensal,Crédito Recorrente,Básico,20.9,11,5,0,0,12,13.2,Desktop,Infantil,1.0,,3.5
20218,1,50,Feminino,Nordeste,Mensal,Débito Automático,Premium,59.9,4,3,0,0,52,35.3,Mobile,Novelas,,5.0,
20219,1,38,Feminino,Sul,Mensal,Débito,Padrão,44.9,12,10,0,2,7,28.9,Desktop,Séries,2.0,4.5,4.5
20220,0,44,Feminino,Norte,Mensal,Boleto,Básico,20.9,20,7,0,2,1,25.4,TV,Filmes,,1.5,
20221,0,36,Feminino,Sudeste,Mensal,Pix,Básico,20.9,1,2,0,3,12,15.7,Mobile,Séries,,3.5,
20222,0,25,Feminino,Sul,Mensal,Cartão de Crédito,Premium,59.9,10,10,0,1,3,32.4,TV,Séries,2.5,,
20223,0,28,,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,9,6,0,1,15,5.0,TV,Documentários,3.5,,3.5
20224,0,75,Feminino,Sul,Anual,Crédito Recorrente,Premium,48.9,36,6,0,0,29,21.9,TV,Séries,2.0,4.0,4.0
20225,1,61,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,9,6,0,1,14,29.2,TV,Filmes,3.5,4.5,
20226,0,53,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,9,4,0,9,5,34.0,Tablet,Filmes,4.5,,
20227,0,40,,Nordeste,Mensal,Pix,Premium,59.9,0,4,0,1,17,27.1,TV,Séries,4.0,3.0,
20228,0,29,Masculino,Sudeste,Mensal,Débito,Padrão,44.9,2,10,0,1,1,21.1,TV,Esportes,3.5,,
20229,0,29,,Norte,Mensal,Crédito Recorrente,Básico,20.9,4,9,0,3,14,26.2,TV,Novelas,1.0,1.0,3.5
20230,0,34,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,5,3,0,7,9,39.8,Tablet,Infantil,3.5,3.0,3.5
20231,0,41,Masculino,Nordeste,Anual,Crédito Recorrente,Básico,18.9,2,11,0,1,0,29.3,Mobile,Filmes,4.5,3.5,
20232,0,30,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,17,4,0,1,67,36.0,TV,Séries,4.5,3.5,2.5
20233,1,55,Masculino,Sudeste,Mensal,Crédito Recorrente,Básico,20.9,17,7,1,1,26,24.8,TV,Documentários,3.0,,2.5
20234,0,28,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,10,3,0,1,33,30.2,Tablet,Séries,,,4.5
20235,0,45,Feminino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,8,12,0,1,41,12.0,TV,Filmes,,3.5,3.0
20236,0,41,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,1,23,0,1,4,38.7,Tablet,Esportes,,5.0,
20237,0,60,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,9,7,0,0,51,18.8,TV,Esportes,3.0,4.5,
20238,0,29,,Sul,Mensal,Débito Automático,Padrão,44.9,33,6,0,0,18,21.5,TV,Filmes,4.5,,2.0
20239,0,32,Feminino,Sudeste,Mensal,Pix,Básico,20.9,36,12,0,1,19,32.2,Tablet,Novelas,,,1.5
20240,1,37,Feminino,Centro-Oeste,Mensal,Crédito Recorrente,Básico,20.9,5,8,1,1,8,5.5,TV,Séries,2.5,3.0,4.5
20241,0,41,Masculino,Nordeste,Mensal,Cartão de Crédito,Premium,59.9,0,3,0,0,63,43.1,Mobile,Filmes,,3.5,4.5
20242,0,38,Feminino,Nordeste,Mensal,Cartão de Crédito,Básico,20.9,23,7,0,14,13,33.6,Tablet,Novelas,3.0,,2.5
20243,0,40,Masculino,Norte,Mensal,Pix,Padrão,44.9,32,9,0,1,18,22.7,Mobile,Filmes,4.0,,
20244,0,28,Feminino,Norte,Mensal,Débito Automático,Padrão,44.9,19,16,0,2,3,36.2,Mobile,Infantil,3.5,3.5,3.0
20245,0,31,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,13,9,0,0,29,51.3,Desktop,Infantil,5.0,4.0,4.0
20246,0,35,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,3,3,0,3,27,16.9,TV,Filmes,4.5,,5.0
20247,1,41,Feminino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,1,7,0,2,29,5.0,Desktop,Séries,2.5,3.0,
20248,1,68,Feminino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,13,8,1,2,16,16.8,Mobile,Novelas,3.5,,
20249,0,59,,Nordeste,Anual,Crédito Recorrente,Premium,48.9,0,6,0,3,33,36.5,TV,Documentários,4.0,4.0,3.0
20250,0,46,Feminino,Sudeste,Mensal,Débito Automático,Padrão,44.9,16,7,0,1,10,20.4,TV,Filmes,4.0,,
20251,0,32,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,10,7,0,0,73,47.7,TV,Esportes,3.5,3.0,
20252,1,40,Feminino,Sul,Anual,Crédito Recorrente,Premium,48.9,21,12,0,8,25,26.8,Mobile,Novelas,,,2.0
20253,0,55,Feminino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,10,7,0,1,22,27.6,Desktop,Filmes,4.5,,
20254,0,38,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,22,9,0,1,1,23.4,TV,Esportes,,3.5,4.0
20255,0,35,Feminino,Sudeste,Mensal,Débito Automático,Premium,59.9,23,3,0,8,29,39.0,Tablet,Infantil,4.5,,4.5
20256,0,33,Prefiro Não Informar,Sudeste,Mensal,Boleto,Básico,20.9,2,3,0,0,29,21.0,Mobile,Esportes,4.0,,4.5
20257,0,49,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,23,13,0,1,48,25.0,TV,Séries,4.0,4.5,3.0
20258,0,69,Feminino,Sudeste,Mensal,Pix,Padrão,44.9,12,1,1,1,29,15.9,TV,Novelas,,,
20259,1,22,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,9,7,0,1,21,17.6,Mobile,Filmes,,,
20260,0,50,Feminino,Sul,Mensal,Pix,Premium,59.9,1,1,0,0,18,36.9,Desktop,Séries,3.5,2.5,2.0
20261,1,39,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,1,3,0,0,32,35.7,Mobile,Filmes,3.0,2.0,5.0
20262,1,41,Masculino,Nordeste,Mensal,Crédito Recorrente,Básico,20.9,3,7,0,1,37,37.5,Mobile,Séries,3.5,,3.5
20263,0,32,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,4,1,0,1,23,35.4,Mobile,Esportes,3.0,2.5,
20264,1,32,Masculino,Centro-Oeste,Mensal,Débito Automático,Básico,20.9,1,6,1,5,7,24.3,TV,Infantil,2.0,,2.5
20265,1,44,Feminino,Nordeste,Anual,Crédito Recorrente,Básico,18.9,12,6,1,0,5,38.5,Desktop,Novelas,,5.0,2.5
20266,0,35,Feminino,Nordeste,Mensal,Crédito Recorrente,Premium,59.9,1,9,0,6,26,6.3,Mobile,Séries,,2.5,3.0
20267,0,67,Masculino,Nordeste,Mensal,Crédito Recorrente,Padrão,44.9,23,17,0,2,12,13.4,TV,Filmes,4.5,3.5,
20268,1,81,Feminino,Sul,Mensal,Cartão de Crédito,Padrão,44.9,0,11,0,1,2,20.8,Desktop,Documentários,3.5,4.0,4.0
20269,0,23,Feminino,Sudeste,Mensal,Pix,Básico,20.9,1,4,1,1,19,23.0,Mobile,Séries,,4.0,
20270,0,35,Masculino,Sul,Anual,Crédito Recorrente,Premium,48.9,17,17,0,1,2,5.0,Mobile,Documentários,4.0,1.0,
20271,0,25,Masculino,Sudeste,Mensal,Cartão de Crédito,Premium,59.9,17,12,0,1,1,15.1,Desktop,Esportes,3.0,,4.0
20272,1,31,Masculino,Sudeste,Anual,Crédito Recorrente,Padrão,38.9,1,4,0,0,55,5.2,Mobile,Filmes,3.5,4.0,
20273,0,37,Feminino,Sul,Mensal,Pix,Básico,20.9,1,7,0,7,76,40.3,Mobile,Infantil,,1.5,2.0
20274,0,31,Masculino,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,6,5,0,0,51,30.7,TV,Documentários,,,3.0
20275,1,29,Feminino,Centro-Oeste,Mensal,Débito Automático,Padrão,44.9,8,13,0,0,21,25.8,Tablet,Infantil,4.5,,
20276,1,26,,Nordeste,Mensal,Pix,Padrão,44.9,14,13,0,7,36,27.0,TV,Esportes,,,5.0
20277,0,28,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,32,5,0,0,29,23.4,Desktop,Séries,3.0,,4.0
20278,0,55,Feminino,Nordeste,Mensal,Pix,Premium,59.9,26,1,0,0,20,20.1,TV,Filmes,5.0,4.0,
20279,0,28,Masculino,Sudeste,Mensal,Pix,Padrão,44.9,26,5,1,1,17,5.0,TV,Esportes,3.5,,3.5
20280,0,21,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,2,6,0,6,1,26.2,Tablet,Novelas,,4.0,3.5
20281,0,24,Feminino,Norte,Anual,Crédito Recorrente,Básico,18.9,8,7,1,2,30,57.0,TV,Séries,,4.0,5.0
20282,0,38,Feminino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,24,5,0,10,1,18.3,TV,Filmes,2.0,3.5,4.0
20283,1,26,Outros,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,1,6,0,0,19,20.9,Mobile,Esportes,,4.0,3.5
20284,0,62,Masculino,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,2,10,0,2,34,29.5,TV,Documentários,,,4.0
20285,0,31,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,2,6,0,11,20,34.5,TV,Filmes,3.0,,3.5
20286,0,32,Masculino,Sudeste,Mensal,Boleto,Padrão,44.9,5,4,0,0,28,23.9,Desktop,Séries,5.0,,3.5
20287,0,30,Masculino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,5,8,0,3,20,10.0,TV,Filmes,3.5,4.0,
20288,0,42,Feminino,Sudeste,Mensal,Débito Automático,Básico,20.9,15,6,1,0,1,28.0,TV,Infantil,3.0,4.0,4.5
20289,0,46,Masculino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,17,12,0,0,29,30.1,TV,Filmes,,,4.5
20290,0,41,Feminino,Sudeste,Mensal,Crédito Recorrente,Premium,59.9,11,14,1,0,27,36.6,TV,Infantil,5.0,4.0,1.5
20291,0,50,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,48.9,2,2,0,2,28,37.1,TV,Séries,4.5,,5.0
20292,0,34,Masculino,Norte,Mensal,Boleto,Padrão,44.9,13,9,0,0,3,22.9,Mobile,Filmes,3.0,3.5,
20293,0,60,Masculino,Sul,Anual,Crédito Recorrente,Padrão,38.9,20,5,1,0,3,23.6,TV,Séries,3.5,,3.0
20294,0,37,Feminino,Nordeste,Mensal,Pix,Básico,20.9,18,2,0,3,18,32.8,Desktop,Séries,3.5,2.0,4.0
20295,1,31,Masculino,Sul,Mensal,Débito Automático,Padrão,44.9,0,9,0,3,7,21.3,TV,Infantil,2.5,3.5,
20296,0,39,Prefiro Não Informar,Nordeste,Anual,Crédito Recorrente,Padrão,38.9,1,14,0,2,19,14.2,Desktop,Infantil,3.0,,
20297,0,40,Feminino,Norte,Anual,Crédito Recorrente,Básico,18.9,5,12,0,4,23,14.1,TV,Filmes,,3.5,
20298,0,35,Masculino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,0,3,0,1,10,28.1,TV,Infantil,4.0,2.0,2.5
20299,1,32,Feminino,Nordeste,Mensal,Cartão de Crédito,Padrão,44.9,19,4,1,2,9,23.2,Tablet,Filmes,3.5,5.0,
20300,0,70,Masculino,Sul,Anual,Crédito Recorrente,Padrão,38.9,13,2,1,2,1,18.4,Tablet,Novelas,,5.0,
20301,0,35,Masculino,Nordeste,Anual,Crédito Recorrente,Premium,48.9,15,5,1,4,30,31.8,Mobile,Esportes,3.0,1.5,4.5
20302,0,46,,Sul,Mensal,Pix,Padrão,44.9,18,2,0,4,21,29.7,TV,Esportes,3.0,4.5,2.0
20303,0,45,Feminino,Sudeste,Mensal,Crédito Recorrente,Padrão,44.9,14,14,0,2,36,16.1,Mobile,Séries,3.5,,
20304,1,45,Outros,Sudeste,Mensal,Cartão de Crédito,Básico,20.9,6,6,0,2,6,29.8,Mobile,Infantil,,,
20305,0,33,Masculino,Sul,Anual,Crédito Recorrente,Padrão,38.9,31,4,0,0,41,20.7,Mobile,Séries,2.5,2.0,4.5
20306,1,23,Masculino,Sul,Mensal,Crédito Recorrente,Básico,20.9,10,7,0,1,36,9.2,Mobile,Séries,,,5.0
20307,1,31,Feminino,Sudeste,Mensal,Cartão de Crédito,Padrão,44.9,1,8,0,0,8,7.7,Desktop,Infantil,4.0,4.5,3.0
20308,0,46,Masculino,Nordeste,Mensal,Crédito Recorrente,Premium,59.9,9,19,0,0,1,28.2,Desktop,Filmes,4.0,1.0,3.0
20309,0,28,Masculino,Sul,Anual,Crédito Recorrente,Premium,48.9,13,11,0,1,21,20.7,TV,Filmes,,3.5,4.0
20310,0,42,Feminino,Centro-Oeste,Mensal,Débito,Padrão,44.9,23,7,0,1,40,24.7,Desktop,Séries,3.0,,
20311,0,73,Masculino,Sul,Mensal,Cartão de Crédito,Padrão,44.9,1,1,0,3,24,29.7,TV,Filmes,3.0,,
20312,0,32,Masculino,Nordeste,Mensal,Pix,Premium,59.9,6,9,0,0,22,15.8,Tablet,Infantil,,3.0,
20313,0,32,Masculino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,0,8,0,0,14,22.1,Desktop,Novelas,2.5,,5.0
20314,1,26,Masculino,Sudeste,Mensal,Pix,Básico,20.9,4,7,0,1,8,25.1,Mobile,Novelas,,3.0,
20315,1,26,Feminino,Sudeste,Anual,Crédito Recorrente,Premium,48.9,19,9,0,1,28,28.7,Tablet,Novelas,3.5,,
20316,0,61,Feminino,Centro-Oeste,Anual,Crédito Recorrente,Premium,48.9,29,5,0,1,5,32.0,Desktop,Novelas,3.0,3.0,4.0
20317,0,44,Masculino,Sudeste,Anual,Crédito Recorrente,Básico,18.9,10,11,0,11,5,27.5,Tablet,Séries,,3.0,
20318,0,33,Feminino,Sul,Anual,Crédito Recorrente,Básico,18.9,21,22,0,0,28,35.7,Mobile,Séries,3.0,4.0,4.0
20319,0,30,Feminino,Norte,Mensal,Pix,Premium,59.9,23,15,1,8,1,20.7,Mobile,Esportes,2.5,4.5,2.5
