cliente_id,idade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,contatos_suporte,avaliacao_conteudo,metodo_pagamento,dispositivo_principal,churn
CLI02111,46,16,Padrão,29.90,60,129,0,0.2,Boleto,tv,0
CLI02112,42,1,Premium,39.90,89,40,7,3.6,Credito,mobile,1
CLI02113,44,32,basico,19.90,51,32,1,2.1,Credito,Desktop,0
CLI02114,60,NaN,basico,,64,119,8,1.4,"Cartão de Crédito",TV,1
CLI02115,71,56,Padrão,29.90,28,119,6,2.8,"Cartão de Crédito",TV,1
CLI02116,52,10,Padrão,29.90,76,188,3,0.5,PIX,TV,0
CLI02117,56,10,Padrão,29.90,55,39,2,4.1,,Mobile,0
CLI02118,21,11,Padrão,29.90,50,104,4,1.0,,Mobile,1
CLI02119,47,28,Padrão,29.90,83,161,0,3.0,,Desktop,0
CLI02120,75,6,basico,19.90,27,155,5,3.3,"Cartão de Crédito",Mobile,0
CLI02121,20,42,Padrão,29.90,55,52,8,5.0,PIX,Mobile,0
CLI02122,67,27,basico,19.90,90,138,1,4.0,"Cartão de Crédito",TV,0
CLI02123,70,36,PREMIUM,39.90,34,157,7,0.3,PIX,Desktop,0
CLI02124,70,34,Premium,39.90,73,150,6,0.6,"Cartão de Crédito",tv,0
CLI02125,27,5,Básico,19.90,60,148,4,3.5,,Desktop,1
CLI02126,36,13,basico,19.90,81,48,2,4.4,Credito,Mobile,0
CLI02127,36,38,basico,19.90,97,154,3,3.8,Credito,mobile,0
CLI02128,20,17,Padrão,29.90,76,39,4,2.4,Boleto,Desktop,1
CLI02129,21,32,Básico,19.90,2,65,1,1.6,"Cartão de Crédito",TV,0
CLI02130,67,20,Premium,39.90,73,103,7,1.1,Boleto,mobile,0
CLI02131,59,26,Padrão,29.90,89,105,1,3.9,Débito,Mobile,0
CLI02132,,39,Premium,39.90,40,12,,4.6,PIX,TV,0
CLI02133,62,45,Premium,39.90,79,27,1,0.0,Débito,Desktop,0
CLI02134,28,33,basico,19.90,34,186,1,3.6,PIX,Mobile,0
CLI02135,22,33,PREMIUM,39.90,80,27,9,3.5,Credito,mobile,1
CLI02136,33,40,PREMIUM,39.90,83,110,2,2.3,Débito,Tablet,0
CLI02137,74,52,basico,19.90,51,120,2,2.5,PIX,Tablet,0
CLI02138,29,59,PREMIUM,39.90,76,105,2,0.9,Débito,Tablet,0
CLI02139,42,60,Premium,39.90,65,79,7,4.1,PIX,Desktop,0
CLI02140,68,11,Básico,19.90,62,77,1,0.8,"Cartão de Crédito",Tablet,1
CLI02141,38,43,PREMIUM,39.90,71,111,7,0.2,Débito,mobile,0
CLI02142,29,5,basico,19.90,26,186,9,3.5,PIX,Tablet,0
CLI02143,19,28,Básico,19.90,44,157,5,2.8,PIX,tv,0
CLI02144,36,8,Básico,19.90,47,63,1,5.0,Credito,tv,0
CLI02145,27,49,Premium,39.90,81,47,9,0.8,Boleto,Tablet,1
CLI02146,57,4,basico,19.90,11,138,2,2.3,Boleto,TV,1
CLI02147,36,33,PREMIUM,39.90,12,136,7,0.6,Credito,Mobile,0
CLI02148,,27,PREMIUM,39.90,85,123,4,2.6,Credito,Desktop,1
CLI02149,26,9,basico,19.90,21,50,1,1.8,PIX,mobile,0
CLI02150,63,5,PREMIUM,39.90,42,96,7,3.2,Boleto,mobile,1
CLI02151,49,52,basico,19.90,34,25,4,4.4,PIX,TV,0
CLI02152,70,39,Básico,19.90,13,184,6,1.7,,Desktop,1
CLI02153,22,48,PREMIUM,39.90,14,137,5,4.9,Credito,Tablet,0
CLI02154,64,40,Padrão,29.90,54,102,0,0.3,,Desktop,0
CLI02155,51,25,basico,19.90,30,90,3,3.0,"Cartão de Crédito",TV,0
CLI02156,45,14,basico,19.90,49,43,7,1.9,"Cartão de Crédito",Tablet,1
CLI02157,28,53,Básico,19.90,99,46,7,1.3,Credito,mobile,1
CLI02158,26,23,PREMIUM,39.90,21,165,2,3.8,Credito,Desktop,0
CLI02159,33,30,Básico,19.90,82,48,8,2.3,"Cartão de Crédito",tv,1
CLI02160,41,59,basico,19.90,81,111,3,1.2,PIX,TV,0
CLI02161,19,12,Padrão,29.90,19,96,3,0.1,,Mobile,1
CLI02162,45,16,Padrão,29.90,63,45,3,0.1,,tv,0
CLI02163,35,57,Básico,19.90,7,33,8,3.5,PIX,tv,1
CLI02164,55,39,PREMIUM,,7,95,1,2.0,PIX,Mobile,1
CLI02165,37,3,Premium,39.90,98,63,3,1.1,Débito,mobile,1
CLI02166,36,55,Básico,19.90,95,78,3,1.5,,Tablet,0
CLI02167,52,38,Padrão,29.90,30,141,9,3.0,Débito,Tablet,0
CLI02168,64,57,Padrão,29.90,41,39,5,4.4,,TV,0
CLI02169,35,56,PREMIUM,39.90,47,133,2,0.1,Credito,tv,0
CLI02170,19,43,Básico,19.90,36,153,5,2.5,,TV,0
CLI02171,51,26,PREMIUM,39.90,76,36,5,1.6,PIX,mobile,1
CLI02172,60,38,Padrão,29.90,59,166,2,1.1,Credito,Mobile,1
CLI02173,35,5,Básico,19.90,29,170,8,4.6,"Cartão de Crédito",Tablet,0
CLI02174,27,7,Padrão,29.90,84,179,7,0.8,"Cartão de Crédito",Tablet,0
CLI02175,34,51,Padrão,29.90,51,66,3,0.5,PIX,Tablet,1
CLI02176,19,30,PREMIUM,39.90,82,58,5,1.9,Credito,Mobile,0
CLI02177,56,25,PREMIUM,39.90,12,153,2,2.3,Boleto,Tablet,1
CLI02178,40,54,Padrão,29.90,57,61,4,0.1,Credito,mobile,0
CLI02179,74,40,Premium,39.90,31,79,4,1.6,"Cartão de Crédito",mobile,0
CLI02180,59,50,basico,19.90,53,56,6,0.2,Boleto,mobile,1
CLI02181,74,17,Padrão,29.90,65,154,3,2.0,"Cartão de Crédito",Mobile,0
CLI02182,75,39,basico,19.90,53,36,9,3.6,Débito,mobile,0
CLI02183,65,48,Premium,39.90,81,53,1,3.7,,Mobile,0
CLI02184,28,43,Premium,39.90,63,53,3,0.9,Débito,Desktop,1
CLI02185,55,42,Premium,39.90,5,63,5,0.8,Débito,TV,1
CLI02186,54,37,basico,19.90,32,69,9,4.3,Débito,Tablet,0
CLI02187,54,27,PREMIUM,39.90,5,87,1,0.2,"Cartão de Crédito",Tablet,0
CLI02188,27,9,Padrão,29.90,80,155,7,0.6,PIX,Mobile,1
CLI02189,18,26,PREMIUM,39.90,85,19,0,4.4,PIX,Desktop,0
CLI02190,59,21,Básico,19.90,45,69,0,0.3,"Cartão de Crédito",Desktop,1
CLI02191,22,13,Padrão,29.90,75,91,0,2.6,"Cartão de Crédito",Tablet,1
CLI02192,23,27,Básico,19.90,33,15,1,0.1,,TV,0
CLI02193,56,34,basico,19.90,58,86,6,4.7,Credito,Desktop,0
CLI02194,43,54,Premium,39.90,34,30,7,3.4,Débito,tv,0
CLI02195,58,13,basico,,41,60,0,1.0,Credito,Tablet,0
CLI02196,36,23,Premium,39.90,27,171,6,0.9,Débito,Tablet,1
CLI02197,55,10,basico,19.90,14,106,1,2.7,"Cartão de Crédito",tv,1
CLI02198,71,33,Padrão,29.90,36,43,8,0.2,Credito,mobile,0
CLI02199,67,10,Básico,19.90,75,142,0,3.1,Credito,mobile,0
CLI02200,76,49,Padrão,29.90,81,49,4,2.3,Débito,tv,1
CLI02201,45,19,Padrão,29.90,98,97,4,1.9,PIX,Tablet,0
CLI02202,56,59,Padrão,29.90,28,25,,2.6,,tv,1
CLI02203,69,17,Básico,19.90,85,186,9,1.6,Boleto,Tablet,1
CLI02204,31,49,Premium,39.90,82,118,7,1.9,Débito,TV,0
CLI02205,55,18,basico,19.90,4,180,0,3.4,Credito,Mobile,1
CLI02206,28,52,Básico,19.90,51,184,6,4.7,Débito,Tablet,1
CLI02207,75,30,Básico,19.90,4,57,2,3.5,Débito,TV,0
CLI02208,20,17,Padrão,29.90,16,102,0,1.3,Boleto,Mobile,0
CLI02209,44,53,basico,19.90,94,138,8,3.2,Boleto,TV,1
CLI02210,59,6,PREMIUM,39.90,34,65,6,4.2,"Cartão de Crédito",Mobile,0
CLI02211,59,13,Premium,39.90,52,164,2,0.6,Débito,TV,0
CLI02212,72,49,Básico,19.90,69,176,1,3.4,Credito,Mobile,0
CLI02213,24,34,Premium,39.90,80,13,1,1.1,,Mobile,1
CLI02214,72,43,Premium,39.90,11,10,8,0.6,"Cartão de Crédito",Tablet,1
CLI02215,64,6,Premium,39.90,39,141,5,4.9,Credito,Desktop,0
CLI02216,76,57,basico,19.90,56,76,7,2.2,Débito,Mobile,1
CLI02217,37,41,PREMIUM,39.90,57,160,7,3.5,Débito,mobile,0
CLI02218,67,43,PREMIUM,39.90,49,20,4,1.9,Boleto,TV,0
CLI02219,23,NaN,Premium,,12,89,4,4.1,Boleto,Tablet,1
CLI02220,34,36,basico,19.90,46,131,5,3.7,Débito,TV,0
CLI02221,48,8,basico,19.90,59,22,6,2.9,Credito,Desktop,1
CLI02222,64,8,Premium,39.90,70,166,0,2.1,,Desktop,0
CLI02223,70,39,basico,19.90,38,141,9,0.6,"Cartão de Crédito",mobile,1
CLI02224,18,45,Padrão,29.90,75,103,0,4.1,,Desktop,0
CLI02225,53,33,Padrão,29.90,31,130,0,0.7,Credito,mobile,1
CLI02226,57,43,PREMIUM,39.90,18,56,7,4.6,"Cartão de Crédito",TV,1
CLI02227,41,60,PREMIUM,39.90,82,109,5,5.0,Boleto,Desktop,1
CLI02228,76,30,Básico,19.90,47,135,1,1.5,PIX,mobile,1
CLI02229,68,4,PREMIUM,39.90,45,128,8,0.3,"Cartão de Crédito",mobile,0
CLI02230,62,45,Básico,19.90,13,97,7,2.3,,Tablet,1
CLI02231,25,41,basico,19.90,81,96,4,4.6,PIX,TV,0
CLI02232,47,26,PREMIUM,39.90,76,171,8,0.6,,mobile,0
CLI02233,35,60,Premium,39.90,1,88,6,4.9,"Cartão de Crédito",Mobile,0
CLI02234,20,50,Básico,19.90,22,144,9,2.5,,TV,1
CLI02235,21,22,Padrão,29.90,72,45,6,1.2,,mobile,0
CLI02236,59,43,Padrão,,35,126,2,0.6,Credito,Tablet,1
CLI02237,53,31,basico,19.90,69,37,1,4.1,,mobile,0
CLI02238,50,60,basico,19.90,62,37,0,1.5,Débito,tv,0
CLI02239,59,34,Básico,19.90,12,153,9,3.6,"Cartão de Crédito",tv,1
CLI02240,56,26,Premium,39.90,16,111,1,4.9,Débito,mobile,0
CLI02241,55,18,Básico,19.90,36,59,0,4.8,,Mobile,0
CLI02242,46,36,Premium,39.90,98,134,6,4.0,Credito,TV,0
CLI02243,43,12,Premium,39.90,88,52,7,4.7,"Cartão de Crédito",tv,0
CLI02244,21,40,basico,19.90,83,43,4,4.4,"Cartão de Crédito",mobile,0
CLI02245,19,34,Premium,39.90,83,177,7,0.7,PIX,tv,1
CLI02246,20,19,PREMIUM,39.90,5,173,6,3.8,PIX,Tablet,1
CLI02247,63,35,basico,,66,22,4,4.0,,Tablet,0
CLI02248,29,27,PREMIUM,39.90,18,147,7,4.9,Débito,mobile,1
CLI02249,24,13,PREMIUM,39.90,9,102,0,3.9,"Cartão de Crédito",Tablet,0
CLI02250,28,43,PREMIUM,39.90,20,39,5,0.7,Credito,Desktop,0
CLI02251,30,25,PREMIUM,39.90,59,57,4,4.1,Boleto,Desktop,0
CLI02252,46,18,basico,19.90,11,89,0,3.2,,TV,0
CLI02253,56,17,Premium,39.90,4,78,6,4.7,Débito,mobile,0
CLI02254,58,15,Básico,19.90,16,64,8,4.4,"Cartão de Crédito",Mobile,0
CLI02255,62,3,Básico,19.90,35,120,7,0.3,"Cartão de Crédito",tv,1
CLI02256,31,4,Padrão,29.90,67,50,4,3.2,,tv,1
CLI02257,35,18,basico,19.90,65,49,8,0.7,Boleto,tv,0
CLI02258,,7,PREMIUM,39.90,65,16,,2.1,Débito,Tablet,1
CLI02259,57,37,basico,19.90,74,176,7,4.9,Boleto,Mobile,0
CLI02260,18,24,Padrão,29.90,40,109,3,2.7,Débito,Tablet,0
CLI02261,52,10,PREMIUM,39.90,76,75,0,0.0,,Tablet,1
CLI02262,54,24,Básico,19.90,32,147,8,1.3,,Tablet,0
CLI02263,27,48,PREMIUM,39.90,15,187,7,0.0,Boleto,tv,1
CLI02264,22,11,Básico,19.90,5,43,4,2.1,"Cartão de Crédito",Desktop,1
CLI02265,34,25,basico,19.90,93,57,2,3.0,,Mobile,0
CLI02266,54,37,PREMIUM,39.90,73,56,6,4.0,Débito,Mobile,0
CLI02267,62,38,Premium,39.90,58,71,5,2.5,PIX,Mobile,1
CLI02268,38,40,Padrão,29.90,85,60,5,2.1,,TV,1
CLI02269,58,28,PREMIUM,39.90,64,22,5,4.9,PIX,tv,0
CLI02270,77,12,PREMIUM,39.90,94,75,4,3.8,PIX,TV,1
CLI02271,54,48,Premium,39.90,33,182,2,2.0,Credito,Tablet,0
CLI02272,22,1,Premium,39.90,66,150,6,4.6,"Cartão de Crédito",tv,1
CLI02273,40,58,PREMIUM,39.90,77,79,7,1.5,Débito,mobile,1
CLI02274,69,22,Premium,39.90,44,143,9,0.4,Débito,Tablet,0
CLI02275,43,55,basico,19.90,77,115,7,3.5,Débito,tv,1
CLI02276,25,53,PREMIUM,39.90,54,69,4,3.1,,TV,0
CLI02277,64,42,PREMIUM,39.90,70,87,8,2.8,PIX,Mobile,0
CLI02278,20,51,PREMIUM,39.90,22,134,1,0.3,Boleto,mobile,0
CLI02279,70,32,PREMIUM,39.90,49,51,2,0.1,PIX,Tablet,0
CLI02280,32,30,Premium,39.90,73,25,5,3.5,Débito,mobile,0
CLI02281,55,37,Premium,39.90,16,175,7,0.6,Credito,Mobile,1
CLI02282,53,9,Padrão,29.90,59,94,8,4.4,PIX,mobile,0
CLI02283,58,18,PREMIUM,39.90,54,182,8,1.8,Credito,Desktop,0
CLI02284,29,18,Premium,39.90,28,167,9,3.6,,Desktop,0
CLI02285,22,30,Básico,19.90,11,116,4,1.1,"Cartão de Crédito",mobile,1
CLI02286,36,2,Básico,19.90,34,162,2,3.9,Boleto,Desktop,0
CLI02287,54,57,Premium,39.90,59,184,0,4.6,Credito,Mobile,1
CLI02288,50,23,Básico,19.90,1,26,1,4.1,Credito,Mobile,1
CLI02289,58,32,PREMIUM,39.90,39,144,8,1.0,Débito,Desktop,1
CLI02290,53,23,Básico,19.90,68,14,3,2.4,Credito,Tablet,0
CLI02291,35,20,basico,19.90,77,30,9,2.2,Débito,Desktop,1
CLI02292,25,31,basico,19.90,96,80,7,1.1,Credito,Tablet,1
CLI02293,26,NaN,Básico,,49,10,6,4.1,"Cartão de Crédito",Mobile,0
CLI02294,37,42,Padrão,29.90,97,155,8,4.1,"Cartão de Crédito",TV,0
CLI02295,21,23,Padrão,29.90,79,179,1,1.4,Boleto,tv,0
CLI02296,69,24,Premium,39.90,20,145,2,1.5,,tv,0
CLI02297,27,54,Básico,19.90,9,34,6,1.2,,Mobile,1
CLI02298,60,45,basico,19.90,80,158,,0.1,PIX,TV,1
CLI02299,46,38,Padrão,29.90,35,157,7,3.0,,Tablet,0
CLI02300,71,15,Básico,19.90,68,45,4,2.3,,Tablet,0
CLI02301,40,13,Premium,39.90,46,93,2,3.5,,mobile,0
CLI02302,18,31,PREMIUM,39.90,68,166,1,0.8,"Cartão de Crédito",Desktop,1
CLI02303,26,37,Premium,,15,135,0,1.7,Boleto,Tablet,0
CLI02304,29,44,Básico,19.90,10,84,3,0.5,,TV,1
CLI02305,56,38,Premium,39.90,78,71,0,4.7,Boleto,Tablet,0
CLI02306,61,13,basico,19.90,6,99,0,0.8,PIX,Mobile,1
CLI02307,44,8,Básico,19.90,4,157,1,2.4,Credito,Desktop,1
CLI02308,65,17,basico,19.90,51,36,9,1.8,,Desktop,1
CLI02309,61,46,Padrão,29.90,33,125,7,4.3,PIX,Desktop,0
CLI02310,74,31,Padrão,29.90,74,148,0,0.4,Credito,tv,1
CLI02311,21,59,Padrão,29.90,94,131,5,0.5,"Cartão de Crédito",Tablet,1
CLI02312,44,19,basico,19.90,79,83,7,3.0,"Cartão de Crédito",TV,1
CLI02313,33,53,PREMIUM,39.90,44,81,4,0.0,Credito,Tablet,0
CLI02314,32,60,basico,19.90,90,179,3,0.9,"Cartão de Crédito",TV,0
CLI02315,73,31,basico,19.90,60,55,7,3.4,,Tablet,0
CLI02316,69,55,Básico,19.90,67,133,0,2.9,Boleto,Tablet,0
CLI02317,76,11,Padrão,29.90,50,17,1,3.4,Boleto,mobile,0
CLI02318,57,55,Padrão,29.90,16,81,7,0.8,"Cartão de Crédito",Mobile,1
CLI02319,19,60,Padrão,29.90,32,65,3,2.9,Credito,tv,0
CLI02320,64,5,PREMIUM,39.90,47,178,2,3.3,PIX,Tablet,1
CLI02321,74,5,basico,19.90,88,139,4,0.8,PIX,Desktop,0
CLI02322,20,8,Básico,19.90,60,162,9,1.9,,Desktop,1
CLI02323,31,18,Premium,39.90,26,152,9,2.0,PIX,tv,1
CLI02324,51,28,Padrão,29.90,15,103,4,4.5,,Tablet,1
CLI02325,40,18,Básico,19.90,74,69,1,4.4,Débito,Tablet,1
CLI02326,44,50,Padrão,29.90,6,23,4,4.8,Credito,Desktop,1
CLI02327,48,40,Premium,39.90,42,117,1,2.7,PIX,Tablet,0
CLI02328,34,11,Padrão,29.90,34,34,5,4.6,Débito,TV,0
CLI02329,51,23,Básico,19.90,91,83,3,3.6,Boleto,Desktop,0
CLI02330,76,42,basico,19.90,55,146,7,0.6,Credito,mobile,0
CLI02331,27,17,Padrão,29.90,36,25,5,3.9,"Cartão de Crédito",mobile,0
CLI02332,48,47,Padrão,29.90,11,118,1,0.7,PIX,Desktop,1
CLI02333,60,25,PREMIUM,39.90,47,162,7,4.4,,TV,0
CLI02334,48,26,basico,19.90,11,98,4,0.5,"Cartão de Crédito",tv,1
CLI02335,65,41,PREMIUM,39.90,86,88,0,0.4,Boleto,mobile,0
CLI02336,33,31,PREMIUM,39.90,79,116,4,0.9,Boleto,Mobile,0
CLI02337,71,39,Básico,19.90,1,185,6,4.6,Débito,Mobile,0
CLI02338,19,43,basico,19.90,27,174,6,3.3,"Cartão de Crédito",Tablet,0
CLI02339,66,18,basico,19.90,40,182,9,3.3,Credito,Desktop,0
CLI02340,30,23,Premium,39.90,10,186,1,4.4,,Desktop,0
CLI02341,77,11,Básico,19.90,72,153,5,2.9,Boleto,mobile,1
CLI02342,64,10,basico,19.90,40,175,2,3.7,Boleto,Desktop,0
CLI02343,68,27,Padrão,29.90,43,112,9,2.8,,tv,1
CLI02344,51,19,basico,19.90,96,155,6,3.4,Débito,Desktop,0
CLI02345,26,3,PREMIUM,39.90,11,136,8,3.0,Boleto,Tablet,1
CLI02346,39,22,PREMIUM,39.90,75,84,6,1.2,Débito,tv,0
CLI02347,65,37,Premium,39.90,82,56,5,4.2,"Cartão de Crédito",Desktop,0
CLI02348,46,42,PREMIUM,39.90,49,118,8,1.4,"Cartão de Crédito",Mobile,0
CLI02349,75,52,Básico,19.90,61,121,4,0.4,Boleto,TV,0
CLI02350,70,18,Premium,39.90,55,144,9,1.1,,Desktop,1
CLI02351,63,49,basico,19.90,19,71,2,4.3,PIX,tv,0
CLI02352,37,NaN,basico,19.90,40,183,,4.3,Boleto,tv,0
CLI02353,33,49,Padrão,29.90,91,164,2,1.7,Credito,Mobile,0
CLI02354,28,39,Básico,19.90,46,156,5,0.4,Débito,TV,1
CLI02355,52,44,Básico,19.90,55,169,1,4.1,,Tablet,0
CLI02356,77,39,Premium,39.90,58,184,1,4.6,PIX,tv,0
CLI02357,19,7,basico,19.90,6,14,2,0.9,Credito,Mobile,1
CLI02358,53,9,Padrão,29.90,88,135,3,3.6,Boleto,tv,0
CLI02359,56,27,basico,19.90,39,53,7,1.7,Débito,Desktop,0
CLI02360,55,39,basico,19.90,20,170,9,0.5,Débito,TV,0
CLI02361,61,18,PREMIUM,39.90,36,130,9,2.2,"Cartão de Crédito",mobile,0
CLI02362,54,53,basico,19.90,13,143,6,0.6,Credito,mobile,0
CLI02363,18,30,PREMIUM,39.90,66,133,2,1.1,Débito,TV,0
CLI02364,20,13,Premium,39.90,58,65,5,0.4,,Mobile,1
CLI02365,67,26,Padrão,29.90,58,133,4,4.1,Credito,Desktop,1
CLI02366,27,21,Padrão,29.90,96,158,9,0.8,Boleto,Desktop,1
CLI02367,38,59,Padrão,29.90,11,86,0,4.7,"Cartão de Crédito",Mobile,1
CLI02368,62,48,Premium,39.90,66,114,4,0.6,Débito,tv,1
CLI02369,58,34,Padrão,29.90,21,146,6,1.1,Débito,mobile,0
CLI02370,57,1,Premium,39.90,75,185,0,0.8,,mobile,1
CLI02371,71,35,Padrão,29.90,33,23,2,4.5,Credito,Desktop,0
CLI02372,48,28,Básico,19.90,22,97,2,1.5,"Cartão de Crédito",tv,0
CLI02373,69,32,basico,19.90,50,62,2,4.1,"Cartão de Crédito",mobile,0
CLI02374,55,53,Premium,39.90,77,148,8,2.9,"Cartão de Crédito",Desktop,0
CLI02375,21,11,Básico,19.90,98,148,9,3.0,,Tablet,0
CLI02376,77,50,Básico,19.90,36,43,5,2.1,Credito,tv,1
CLI02377,44,45,Padrão,29.90,86,124,0,0.4,PIX,tv,0
CLI02378,68,56,Básico,19.90,95,74,7,4.2,Débito,Desktop,1
CLI02379,46,23,PREMIUM,39.90,30,118,5,4.4,Débito,Mobile,0
CLI02380,21,10,Básico,19.90,78,17,8,0.2,Credito,Desktop,0
CLI02381,72,60,basico,19.90,56,115,5,4.7,Credito,Desktop,0
CLI02382,57,36,basico,19.90,5,27,0,2.2,Boleto,tv,1
CLI02383,75,6,PREMIUM,39.90,58,92,0,0.6,Débito,Desktop,1
CLI02384,41,7,Padrão,29.90,43,104,9,3.4,Débito,Tablet,0
CLI02385,43,18,PREMIUM,39.90,97,108,0,1.7,Credito,tv,0
CLI02386,50,3,basico,19.90,97,182,0,1.0,PIX,Mobile,1
CLI02387,32,9,Básico,19.90,68,141,8,1.3,Débito,TV,1
CLI02388,29,16,Padrão,29.90,41,95,7,3.1,"Cartão de Crédito",TV,0
CLI02389,60,34,basico,19.90,5,129,5,0.7,Credito,Desktop,1
CLI02390,38,47,Premium,39.90,6,174,7,1.7,Débito,mobile,1
CLI02391,18,35,Padrão,29.90,35,188,3,3.0,Débito,Mobile,0
CLI02392,69,2,Padrão,29.90,34,145,7,4.3,"Cartão de Crédito",tv,1
CLI02393,34,20,Básico,19.90,44,134,8,3.2,,Desktop,0
CLI02394,49,38,Padrão,29.90,61,25,7,2.6,Credito,Tablet,0
CLI02395,37,13,Padrão,29.90,25,96,1,4.8,Boleto,tv,0
CLI02396,70,39,Básico,19.90,78,134,9,0.8,Débito,mobile,1
CLI02397,48,14,Premium,39.90,77,65,5,4.2,PIX,mobile,0
CLI02398,30,49,basico,19.90,7,102,5,0.5,"Cartão de Crédito",mobile,1
CLI02399,41,4,Premium,39.90,8,82,4,3.4,,mobile,1
CLI02400,77,59,Premium,39.90,92,156,4,1.4,Credito,TV,0
CLI02401,47,33,Premium,39.90,46,164,9,0.8,Débito,mobile,1
CLI02402,62,22,PREMIUM,39.90,46,139,6,3.2,Credito,Mobile,0
CLI02403,54,9,basico,19.90,62,114,2,4.6,"Cartão de Crédito",Desktop,0
CLI02404,,36,Premium,39.90,7,106,9,2.4,Boleto,Desktop,1
CLI02405,57,54,basico,19.90,38,72,0,4.4,,Tablet,0
CLI02406,67,24,basico,19.90,52,44,7,3.6,"Cartão de Crédito",mobile,1
CLI02407,23,35,PREMIUM,39.90,39,59,7,1.0,"Cartão de Crédito",Desktop,1
CLI02408,76,22,basico,19.90,43,119,3,2.6,Débito,Tablet,0
CLI02409,26,31,Premium,39.90,58,151,5,0.3,Débito,Tablet,1
CLI02410,68,32,basico,19.90,86,119,3,0.8,"Cartão de Crédito",Tablet,0
CLI02411,48,6,Básico,19.90,70,50,9,0.8,Boleto,TV,0
CLI02412,58,NaN,Padrão,29.90,45,152,9,3.6,Credito,mobile,0
CLI02413,52,34,PREMIUM,39.90,6,116,8,4.6,Débito,Mobile,1
CLI02414,20,31,PREMIUM,39.90,18,186,3,0.4,Boleto,tv,1
CLI02415,21,55,PREMIUM,39.90,13,40,1,3.1,Boleto,Tablet,0
CLI02416,49,37,Básico,19.90,58,31,1,1.8,"Cartão de Crédito",Mobile,0
CLI02417,72,23,PREMIUM,39.90,85,115,8,2.1,Boleto,Mobile,1
CLI02418,63,55,Premium,39.90,60,144,8,5.0,PIX,Tablet,0
CLI02419,22,34,Padrão,29.90,67,102,5,2.0,Débito,Tablet,1
CLI02420,70,6,Básico,19.90,12,161,4,0.8,PIX,Mobile,1
CLI02421,38,13,PREMIUM,39.90,94,59,3,0.8,"Cartão de Crédito",Tablet,1
CLI02422,63,42,basico,19.90,78,136,9,0.4,Débito,Desktop,0
CLI02423,43,54,PREMIUM,39.90,25,119,8,4.2,,Desktop,0
CLI02424,77,49,basico,19.90,42,106,6,3.3,"Cartão de Crédito",Tablet,0
CLI02425,72,58,basico,19.90,44,66,5,3.0,"Cartão de Crédito",Mobile,1
CLI02426,26,38,Premium,39.90,80,152,1,1.2,Credito,mobile,0
CLI02427,69,19,PREMIUM,39.90,74,144,7,1.2,,Mobile,0
CLI02428,62,10,basico,19.90,38,11,5,2.9,Boleto,Mobile,0
CLI02429,28,15,Básico,19.90,42,29,9,2.2,PIX,Desktop,0
CLI02430,22,12,Padrão,29.90,97,68,7,2.1,,tv,1
CLI02431,52,28,Padrão,29.90,24,66,7,1.8,Débito,TV,1
CLI02432,69,5,Básico,19.90,14,59,5,4.9,,tv,1
CLI02433,59,40,PREMIUM,39.90,95,118,7,2.4,Débito,Desktop,0
CLI02434,45,40,basico,19.90,97,114,5,1.5,,tv,0
CLI02435,,NaN,PREMIUM,39.90,50,171,4,4.1,Boleto,mobile,0
CLI02436,64,32,Padrão,29.90,68,65,4,1.6,Débito,Desktop,1
CLI02437,62,34,Premium,39.90,65,105,2,2.8,"Cartão de Crédito",Tablet,0
CLI02438,38,53,PREMIUM,39.90,43,91,4,4.6,Débito,Desktop,0
CLI02439,42,5,Básico,19.90,1,161,2,1.4,Boleto,Tablet,1
CLI02440,45,50,Básico,19.90,6,117,8,4.5,Credito,Desktop,1
CLI02441,60,54,Padrão,29.90,37,16,5,3.3,"Cartão de Crédito",Mobile,0
CLI02442,48,59,PREMIUM,39.90,72,20,4,3.7,,Mobile,0
CLI02443,39,56,Básico,19.90,20,21,3,4.5,Boleto,Desktop,0
CLI02444,53,46,Básico,19.90,27,68,4,1.0,"Cartão de Crédito",Mobile,0
CLI02445,44,47,Premium,39.90,88,18,1,4.1,Débito,Tablet,1
CLI02446,67,17,Básico,19.90,68,30,1,0.9,Credito,tv,1
CLI02447,65,47,Padrão,29.90,53,59,0,0.7,PIX,TV,1
CLI02448,,NaN,PREMIUM,39.90,84,73,,3.6,Credito,Tablet,0
CLI02449,64,29,basico,19.90,28,20,0,4.1,Débito,Mobile,0
CLI02450,46,49,Básico,19.90,67,123,4,0.1,Credito,Desktop,0
CLI02451,69,12,basico,19.90,76,104,6,4.5,"Cartão de Crédito",Tablet,0
CLI02452,39,60,Básico,19.90,77,155,1,0.7,PIX,Mobile,0
CLI02453,62,26,Padrão,29.90,36,99,3,2.0,Boleto,tv,0
CLI02454,66,33,basico,19.90,74,111,4,3.6,,Desktop,1
CLI02455,58,3,PREMIUM,39.90,56,38,1,1.4,Credito,Mobile,1
CLI02456,72,41,Básico,19.90,30,104,3,1.8,"Cartão de Crédito",TV,0
CLI02457,27,36,PREMIUM,39.90,27,57,1,0.3,Boleto,tv,0
CLI02458,22,55,basico,19.90,2,17,0,2.8,Credito,mobile,0
CLI02459,59,51,Premium,39.90,32,84,5,2.4,"Cartão de Crédito",tv,1
