cliente_id,idade,genero,parceiro,dependentes,acessibilidade,tempo_assinatura_meses,plano_assinatura,valor_mensal,visualizacoes_mes,tempo_medio_sessao_min,avaliacao_conteudo,media_avaliacao_plataforma,formato_mais_assistido,contatos_suporte,metodo_pagamento,dispositivo_principal,churn
CLI_017168,71.0,Masculino,0.0,0.0,0,,Básico,19.9,78,46,2.5,3.7,Séries,1.0,Cartão de Crédito,Mobile,1
CLI_017169,64.0,Feminino,0.0,0.0,1,56.0,Premium,39.9,0,94,1.2,3.2,Filmes,8.0,Cartão de Crédito,TV,1
CLI_017170,47.0,Feminino,,0.0,1,,Básico,19.9,35,13,4.9,3.8,Filmes,2.0,Débito,mobile,0
CLI_017171,62.0,Feminino,1.0,0.0,0,48.0,Padrão,29.9,16,89,,4.1,Documentários,3.0,Cartão de Crédito,tv,0
CLI_017172,40.0,Feminino,1.0,0.0,1,54.0,Básico,19.9,96,36,2.0,,Filmes,9.0,Cartão de Crédito,tv,0
CLI_017173,64.0,Masculino,1.0,1.0,0,59.0,Básico,19.9,15,46,0.6,2.2,Filmes,6.0,Credito,tv,1
CLI_017174,36.0,Masculino,1.0,0.0,0,50.0,Premium,39.9,9,19,1.1,4.3,Séries,4.0,Débito,TV,0
CLI_017175,42.0,Feminino,1.0,0.0,0,7.0,Básico,19.9,72,104,3.4,2.9,Filmes,2.0,Débito,Desktop,1
CLI_017176,24.0,Feminino,1.0,0.0,0,36.0,Padrão,29.9,23,19,1.1,2.8,Séries,9.0,Boleto,Desktop,0
CLI_017177,26.0,Feminino,1.0,0.0,0,52.0,Padrão,29.9,37,158,3.6,3.8,Documentários,0.0,Débito,Mobile,0
CLI_017178,22.0,Feminino,,0.0,0,52.0,Padrão,29.9,38,14,3.3,3.2,Esportivos,2.0,PIX,Mobile,0
CLI_017179,44.0,Feminino,,0.0,0,13.0,Padrão,29.9,45,118,3.8,4.2,Filmes,8.0,PIX,mobile,0
CLI_017180,32.0,Feminino,0.0,0.0,0,7.0,Básico,19.9,62,12,1.1,3.0,Séries,6.0,Boleto,tv,1
CLI_017181,61.0,Feminino,0.0,0.0,1,30.0,Básico,19.9,81,126,4.4,4.5,Infantil,4.0,Credito,TV,0
CLI_017182,23.0,Feminino,1.0,,1,32.0,Padrão,29.9,56,186,4.2,5.0,Séries,7.0,Boleto,Mobile,0
CLI_017183,50.0,Masculino,1.0,0.0,0,53.0,Premium,39.9,35,77,1.4,4.2,Filmes,9.0,PIX,Mobile,0
CLI_017184,42.0,Feminino,1.0,1.0,0,30.0,Básico,19.9,18,85,4.5,4.1,Séries,1.0,PIX,TV,0
CLI_017185,37.0,Masculino,1.0,1.0,0,59.0,Básico,19.9,91,102,2.0,4.3,Filmes,2.0,Cartão de Crédito,TV,0
CLI_017186,50.0,Masculino,1.0,,0,7.0,Básico,19.9,35,133,0.1,3.6,Séries,3.0,Débito,TV,1
CLI_017187,49.0,Masculino,1.0,,0,37.0,Básico,19.9,67,116,1.3,3.0,Novelas,4.0,PIX,Tablet,0
CLI_017188,26.0,Feminino,0.0,0.0,1,55.0,Básico,19.9,6,99,0.5,3.8,Novelas,4.0,PIX,mobile,0
CLI_017189,21.0,Masculino,,0.0,0,34.0,Básico,19.9,6,23,4.8,4.4,Filmes,0.0,Débito,Mobile,1
CLI_017190,40.0,Feminino,1.0,0.0,0,23.0,Padrão,29.9,37,169,4.2,2.0,Infantil,1.0,PIX,tv,0
CLI_017191,23.0,Masculino,1.0,0.0,0,,Básico,19.9,13,20,0.7,2.9,Esportivos,7.0,PIX,tv,0
CLI_017192,47.0,Masculino,1.0,0.0,0,35.0,Básico,19.9,56,82,3.3,4.1,Filmes,3.0,Cartão de Crédito,Tablet,1
CLI_017193,68.0,Feminino,1.0,0.0,0,60.0,Premium,39.9,69,123,3.5,3.1,Filmes,7.0,PIX,Tablet,1
CLI_017194,74.0,Feminino,1.0,0.0,0,3.0,Básico,19.9,42,55,3.6,4.3,Filmes,8.0,Débito,Tablet,0
CLI_017195,30.0,Masculino,1.0,1.0,0,55.0,Básico,19.9,35,138,4.3,3.1,Esportivos,5.0,Débito,tv,1
CLI_017196,25.0,Masculino,1.0,0.0,0,17.0,Básico,19.9,86,175,4.7,5.0,Séries,2.0,Credito,tv,0
CLI_017197,57.0,Masculino,1.0,0.0,0,56.0,Padrão,29.9,57,14,1.8,2.8,Filmes,6.0,Boleto,TV,1
CLI_017198,20.0,Masculino,1.0,1.0,0,54.0,Padrão,29.9,28,53,1.0,5.0,Filmes,7.0,Cartão de Crédito,TV,0
CLI_017199,20.0,Masculino,1.0,0.0,0,17.0,Básico,19.9,83,84,,1.3,Filmes,8.0,Credito,Tablet,0
CLI_017200,65.0,Masculino,0.0,0.0,0,52.0,Padrão,29.9,86,110,1.3,3.1,Infantil,,Credito,tv,0
CLI_017201,43.0,Feminino,1.0,,0,57.0,Básico,19.9,49,55,5.0,4.0,Séries,0.0,Credito,Desktop,0
CLI_017202,49.0,Feminino,,1.0,0,37.0,Padrão,29.9,54,172,0.8,4.7,Séries,,PayPal,Tablet,1
CLI_017203,48.0,Masculino,1.0,1.0,0,21.0,Básico,19.9,63,171,2.1,3.5,Séries,3.0,Credito,TV,0
CLI_017204,,Feminino,1.0,0.0,0,17.0,Premium,39.9,94,79,2.6,2.6,Séries,2.0,Boleto,Tablet,0
CLI_017205,41.0,Masculino,1.0,1.0,0,47.0,Básico,19.9,41,132,1.3,3.9,Séries,3.0,Débito,mobile,0
CLI_017206,45.0,Feminino,,0.0,0,42.0,Básico,19.9,78,73,2.3,4.8,Séries,0.0,PIX,tv,0
CLI_017207,42.0,Masculino,1.0,1.0,0,29.0,Padrão,29.9,78,98,1.8,2.2,Filmes,7.0,PIX,tv,0
CLI_017208,73.0,Feminino,1.0,0.0,0,29.0,Básico,19.9,83,126,2.6,2.5,Filmes,3.0,Cartão de Crédito,Mobile,0
CLI_017209,28.0,Feminino,1.0,,0,10.0,Básico,19.9,44,179,4.4,3.1,Séries,2.0,PIX,Tablet,0
CLI_017210,22.0,Feminino,,0.0,0,49.0,Padrão,29.9,75,78,,3.1,Séries,2.0,Cartão de Crédito,Tablet,1
CLI_017211,40.0,Feminino,0.0,0.0,0,59.0,Básico,19.9,30,143,3.8,2.4,Filmes,8.0,Boleto,Desktop,0
CLI_017212,69.0,Masculino,1.0,0.0,1,50.0,Básico,19.9,28,97,0.4,4.2,Séries,5.0,PIX,Desktop,0
CLI_017213,39.0,Masculino,1.0,0.0,0,40.0,Básico,19.9,64,68,,3.3,Séries,9.0,Credito,TV,0
CLI_017214,25.0,Masculino,,0.0,0,54.0,Premium,39.9,17,176,2.8,2.9,Filmes,3.0,Débito,Mobile,0
CLI_017215,71.0,Feminino,1.0,1.0,0,5.0,Básico,19.9,27,91,4.3,3.3,Filmes,2.0,PIX,mobile,0
CLI_017216,57.0,Feminino,1.0,0.0,0,17.0,Padrão,29.9,54,56,0.6,2.8,Filmes,8.0,Boleto,Desktop,1
CLI_017217,62.0,Feminino,1.0,1.0,0,56.0,Básico,19.9,91,131,1.1,3.4,Infantil,1.0,Débito,Tablet,0
CLI_017218,25.0,Feminino,0.0,0.0,0,33.0,Básico,19.9,82,160,,4.5,Filmes,8.0,Boleto,mobile,0
CLI_017219,39.0,Feminino,1.0,0.0,0,32.0,Básico,19.9,85,70,2.1,1.3,Séries,7.0,Boleto,tv,0
CLI_017220,69.0,Feminino,,0.0,0,15.0,Básico,19.9,56,39,4.4,4.7,Filmes,1.0,Cartão de Crédito,mobile,0
CLI_017221,36.0,Masculino,1.0,0.0,1,4.0,Básico,19.9,34,122,,,Séries,3.0,Boleto,mobile,0
CLI_017222,74.0,Masculino,1.0,0.0,1,9.0,Básico,19.9,33,32,3.6,2.6,Séries,0.0,PIX,Desktop,1
CLI_017223,70.0,Masculino,0.0,0.0,0,32.0,Básico,19.9,23,67,1.9,3.3,Filmes,0.0,Credito,tv,0
CLI_017224,36.0,Masculino,1.0,0.0,0,3.0,Básico,19.9,43,182,,3.6,Filmes,9.0,Débito,Desktop,0
CLI_017225,37.0,Feminino,0.0,1.0,0,56.0,Padrão,29.9,47,14,2.5,3.0,Filmes,7.0,PIX,Mobile,0
CLI_017226,25.0,Masculino,,1.0,0,24.0,Padrão,29.9,18,173,4.7,4.0,Esportivos,4.0,Boleto,mobile,0
CLI_017227,22.0,Feminino,1.0,1.0,0,26.0,Básico,19.9,22,169,0.4,2.5,Documentários,5.0,Credito,mobile,0
CLI_017228,33.0,Feminino,0.0,1.0,0,6.0,Padrão,29.9,34,103,2.8,2.3,Filmes,3.0,Cartão de Crédito,Desktop,1
CLI_017229,45.0,Masculino,1.0,0.0,1,17.0,Padrão,29.9,67,48,4.6,3.8,Séries,,PIX,Mobile,0
CLI_017230,53.0,Masculino,1.0,,0,39.0,Padrão,29.9,69,117,4.0,3.6,Séries,8.0,PIX,TV,0
CLI_017231,44.0,Masculino,1.0,1.0,0,37.0,Padrão,29.9,73,20,0.5,3.9,Documentários,3.0,Débito,Desktop,0
CLI_017232,37.0,Masculino,1.0,1.0,1,23.0,Básico,19.9,65,168,2.7,4.7,Documentários,5.0,Débito,Mobile,0
CLI_017233,31.0,Feminino,1.0,,0,58.0,Básico,19.9,86,165,2.6,4.9,Filmes,6.0,Débito,Tablet,0
CLI_017234,44.0,Feminino,0.0,0.0,0,48.0,Básico,19.9,62,54,3.8,3.1,Filmes,1.0,Cartão de Crédito,tv,0
CLI_017235,31.0,Feminino,0.0,0.0,1,,Padrão,29.9,98,187,1.0,3.1,Séries,7.0,Cartão de Crédito,Tablet,0
CLI_017236,65.0,Outros,1.0,0.0,0,22.0,Básico,19.9,22,178,3.3,2.9,Filmes,6.0,PIX,Mobile,1
CLI_017237,40.0,Masculino,1.0,0.0,0,13.0,Básico,19.9,56,188,,3.8,Séries,2.0,Boleto,tv,0
CLI_017238,35.0,Masculino,1.0,1.0,0,50.0,Padrão,29.9,31,144,3.5,3.9,Filmes,5.0,PIX,Desktop,0
CLI_017239,70.0,Feminino,0.0,0.0,1,50.0,Premium,39.9,1,151,2.4,5.0,Séries,3.0,Cartão de Crédito,tv,0
CLI_017240,38.0,Feminino,0.0,,0,38.0,Padrão,29.9,45,78,2.4,2.9,Filmes,8.0,Boleto,Tablet,1
CLI_017241,30.0,Feminino,1.0,1.0,0,31.0,Básico,19.9,44,84,2.3,,Esportivos,9.0,Cartão de Crédito,tv,0
CLI_017242,73.0,Masculino,1.0,0.0,0,,Premium,39.9,86,76,0.2,0.7,Filmes,3.0,Cartão de Crédito,Tablet,0
CLI_017243,72.0,Feminino,1.0,1.0,0,47.0,Padrão,29.9,88,113,1.6,3.1,Séries,9.0,Débito,Mobile,1
CLI_017244,24.0,Feminino,1.0,0.0,1,29.0,Padrão,29.9,30,46,5.0,3.9,Filmes,6.0,PIX,TV,0
CLI_017245,33.0,Feminino,1.0,1.0,0,59.0,Básico,19.9,51,33,0.6,3.6,Filmes,4.0,Boleto,tv,0
CLI_017246,41.0,Masculino,1.0,0.0,1,12.0,Premium,39.9,14,85,0.8,2.3,Filmes,3.0,Credito,TV,0
CLI_017247,75.0,Feminino,1.0,0.0,1,27.0,Básico,19.9,54,65,0.4,2.9,Filmes,5.0,Débito,Desktop,0
CLI_017248,60.0,Masculino,0.0,,0,26.0,Básico,19.9,25,165,1.0,3.7,Novelas,7.0,Credito,Desktop,0
CLI_017249,68.0,Feminino,0.0,0.0,0,6.0,Básico,19.9,21,78,4.1,2.5,Séries,3.0,Credito,Tablet,1
CLI_017250,32.0,Feminino,0.0,0.0,0,6.0,Padrão,29.9,65,81,0.4,3.4,Filmes,6.0,Débito,Mobile,1
CLI_017251,38.0,Feminino,1.0,0.0,0,26.0,Padrão,29.9,14,19,0.3,4.7,Séries,5.0,Cartão de Crédito,TV,0
CLI_017252,52.0,Masculino,1.0,,0,25.0,Premium,39.9,25,175,4.8,1.9,Filmes,5.0,Cartão de Crédito,tv,0
CLI_017253,31.0,Masculino,1.0,1.0,0,9.0,Básico,19.9,96,31,2.0,3.5,Filmes,7.0,Cartão de Crédito,Tablet,0
CLI_017254,70.0,Feminino,1.0,,0,43.0,Básico,19.9,13,23,1.5,4.2,Séries,5.0,PIX,mobile,0
CLI_017255,27.0,Feminino,1.0,,0,32.0,Padrão,29.9,68,189,4.6,4.3,Documentários,0.0,Credito,mobile,0
CLI_017256,28.0,Masculino,0.0,1.0,0,39.0,Básico,19.9,39,71,0.4,2.8,Infantil,4.0,Boleto,TV,0
CLI_017257,23.0,Masculino,1.0,0.0,0,,Básico,19.9,5,24,1.6,3.8,Filmes,2.0,Débito,mobile,1
CLI_017258,33.0,Feminino,0.0,,0,6.0,Básico,19.9,42,161,1.8,3.3,Documentários,9.0,PIX,mobile,0
CLI_017259,74.0,Feminino,0.0,0.0,0,24.0,Padrão,29.9,43,147,,3.7,Séries,4.0,Débito,Mobile,0
CLI_017260,77.0,Masculino,0.0,0.0,0,48.0,Padrão,29.9,16,173,0.3,1.9,Infantil,0.0,Credito,TV,1
CLI_017261,19.0,Masculino,0.0,0.0,0,7.0,Básico,19.9,53,106,0.2,2.2,Séries,7.0,Débito,Tablet,0
CLI_017262,21.0,Masculino,1.0,1.0,0,45.0,Básico,19.9,68,172,1.7,2.9,Filmes,7.0,PIX,Mobile,0
CLI_017263,30.0,Masculino,0.0,0.0,0,31.0,Básico,19.9,75,149,2.2,3.6,Séries,3.0,Cartão de Crédito,Desktop,1
CLI_017264,34.0,Feminino,1.0,0.0,0,,Padrão,29.9,31,98,1.3,3.9,Filmes,7.0,Boleto,Desktop,0
CLI_017265,53.0,Masculino,0.0,0.0,0,12.0,Padrão,29.9,79,17,0.0,4.6,Filmes,9.0,Credito,mobile,0
CLI_017266,35.0,Feminino,1.0,1.0,0,46.0,Padrão,29.9,69,149,1.8,2.0,Novelas,3.0,Cartão de Crédito,Desktop,1
CLI_017267,36.0,Masculino,1.0,1.0,0,59.0,Premium,39.9,23,79,0.3,3.4,Filmes,5.0,Débito,mobile,1
CLI_017268,27.0,Masculino,1.0,0.0,0,,Premium,39.9,63,180,2.3,3.3,Séries,9.0,Credito,Desktop,0
CLI_017269,66.0,Feminino,1.0,0.0,0,24.0,Básico,19.9,96,139,1.9,2.9,Filmes,1.0,PIX,Mobile,0
CLI_017270,39.0,Masculino,1.0,0.0,0,34.0,Padrão,29.9,95,91,2.2,2.3,Filmes,8.0,PIX,mobile,0
CLI_017271,28.0,Masculino,1.0,0.0,0,,Padrão,29.9,44,93,0.7,1.9,Séries,2.0,PIX,tv,0
CLI_017272,56.0,Masculino,0.0,0.0,0,23.0,Padrão,29.9,65,28,3.5,3.4,Novelas,2.0,Boleto,mobile,0
CLI_017273,67.0,Feminino,1.0,0.0,0,25.0,Premium,39.9,79,53,1.8,4.8,Séries,5.0,Cartão de Crédito,Mobile,1
CLI_017274,19.0,Feminino,1.0,0.0,0,,Básico,19.9,4,37,0.3,3.7,Séries,4.0,Cartão de Crédito,Mobile,0
CLI_017275,53.0,Masculino,1.0,0.0,0,12.0,Básico,19.9,86,55,2.3,4.2,Filmes,4.0,Cartão de Crédito,mobile,0
CLI_017276,77.0,Masculino,1.0,,0,44.0,Básico,19.9,9,171,0.6,,Séries,8.0,Credito,Desktop,0
CLI_017277,54.0,Feminino,1.0,1.0,0,40.0,Básico,19.9,81,167,4.1,2.8,Filmes,5.0,PIX,Mobile,0
CLI_017278,39.0,Feminino,1.0,0.0,0,20.0,Padrão,29.9,18,154,1.1,3.6,Novelas,6.0,Cartão de Crédito,Mobile,0
CLI_017279,74.0,Feminino,1.0,,0,,Básico,19.9,82,178,,3.4,Documentários,4.0,Cartão de Crédito,TV,0
CLI_017280,41.0,Masculino,,0.0,0,10.0,Padrão,29.9,82,58,3.5,1.6,Séries,7.0,Credito,Tablet,1
CLI_017281,27.0,Masculino,1.0,0.0,0,23.0,Básico,19.9,72,165,2.5,2.7,Filmes,2.0,Credito,TV,1
CLI_017282,61.0,Masculino,1.0,,1,37.0,Premium,39.9,56,62,3.2,2.0,Séries,7.0,Débito,mobile,0
CLI_017283,70.0,Masculino,1.0,0.0,0,35.0,Premium,39.9,16,113,0.1,4.4,Séries,4.0,PIX,tv,0
CLI_017284,51.0,Masculino,0.0,,1,55.0,Padrão,29.9,45,184,1.3,4.1,Esportivos,9.0,Boleto,Tablet,0
CLI_017285,21.0,Feminino,1.0,1.0,0,43.0,Básico,19.9,44,81,,4.3,Infantil,3.0,Cartão de Crédito,tv,0
CLI_017286,32.0,Masculino,1.0,0.0,1,43.0,Básico,19.9,37,188,,2.3,Séries,8.0,PIX,Desktop,0
CLI_017287,36.0,Masculino,1.0,,0,37.0,Padrão,29.9,77,105,1.1,3.1,Documentários,7.0,PIX,Desktop,1
CLI_017288,53.0,Outros,1.0,1.0,0,56.0,Premium,39.9,22,19,2.1,2.9,Novelas,2.0,PIX,Desktop,0
CLI_017289,35.0,Feminino,1.0,,0,28.0,Padrão,29.9,39,107,4.7,3.9,Séries,2.0,Boleto,mobile,1
CLI_017290,63.0,Feminino,1.0,0.0,0,42.0,Padrão,29.9,33,56,2.1,3.0,Filmes,4.0,Boleto,Desktop,0
CLI_017291,64.0,Feminino,1.0,,0,52.0,Padrão,29.9,50,65,1.7,3.9,Infantil,4.0,Débito,tv,1
CLI_017292,61.0,Masculino,0.0,0.0,1,45.0,Padrão,29.9,34,79,2.8,2.5,Séries,8.0,Boleto,tv,1
CLI_017293,20.0,Feminino,1.0,,1,32.0,Padrão,29.9,72,71,,4.1,Séries,6.0,Credito,Mobile,1
CLI_017294,49.0,Masculino,,0.0,0,18.0,Padrão,29.9,27,18,4.1,4.6,Séries,7.0,PIX,Tablet,1
CLI_017295,49.0,Masculino,1.0,1.0,1,,Padrão,29.9,62,171,,5.0,Séries,5.0,Débito,Tablet,0
CLI_017296,70.0,Feminino,,,0,43.0,Básico,19.9,29,20,0.6,3.8,Filmes,0.0,Cartão de Crédito,Desktop,0
CLI_017297,32.0,Masculino,0.0,0.0,0,52.0,Premium,39.9,1,110,1.4,2.9,Filmes,6.0,Cartão de Crédito,TV,0
CLI_017298,40.0,Masculino,0.0,0.0,0,28.0,Premium,39.9,75,174,1.5,5.0,Séries,6.0,Boleto,Desktop,0
CLI_017299,28.0,Masculino,1.0,1.0,0,42.0,Padrão,29.9,31,182,1.5,5.0,Séries,9.0,Credito,mobile,0
CLI_017300,21.0,Feminino,,,0,55.0,Padrão,29.9,30,48,2.1,3.5,Esportivos,5.0,Boleto,mobile,1
CLI_017301,20.0,Feminino,,,0,42.0,Básico,19.9,0,141,1.8,5.0,Séries,6.0,Boleto,Mobile,1
CLI_017302,33.0,Masculino,1.0,0.0,1,51.0,Padrão,29.9,70,63,,,Esportivos,4.0,Credito,Desktop,0
CLI_017303,25.0,Feminino,1.0,0.0,0,38.0,Premium,39.9,21,42,,4.8,Filmes,3.0,PIX,Tablet,1
CLI_017304,68.0,Masculino,1.0,0.0,0,9.0,Padrão,29.9,78,79,,4.6,Infantil,7.0,Boleto,Mobile,0
CLI_017305,22.0,Não Informado,0.0,0.0,0,,Básico,19.9,46,30,0.4,2.0,Novelas,4.0,PIX,Mobile,0
CLI_017306,39.0,Masculino,1.0,1.0,0,59.0,Padrão,29.9,18,15,0.5,3.4,Séries,4.0,Débito,Mobile,0
CLI_017307,20.0,Feminino,,0.0,0,12.0,Básico,19.9,93,29,2.7,3.9,Séries,8.0,PIX,tv,1
CLI_017308,49.0,Feminino,0.0,0.0,0,,Padrão,29.9,51,167,3.4,4.2,Séries,4.0,Credito,tv,1
CLI_017309,73.0,Masculino,,0.0,0,,Premium,39.9,63,135,2.1,2.9,Novelas,4.0,PIX,Mobile,1
CLI_017310,35.0,Masculino,1.0,0.0,1,47.0,Básico,19.9,7,144,1.7,3.0,Séries,4.0,PIX,Tablet,0
CLI_017311,34.0,Feminino,1.0,1.0,0,12.0,Básico,19.9,15,92,4.6,3.8,Documentários,6.0,Boleto,mobile,0
CLI_017312,56.0,Feminino,1.0,0.0,0,,Básico,19.9,42,64,4.1,,Filmes,0.0,Cartão de Crédito,TV,0
CLI_017313,55.0,Masculino,0.0,0.0,0,59.0,Básico,19.9,88,186,2.0,2.0,Filmes,5.0,Boleto,tv,0
CLI_017314,44.0,Feminino,1.0,1.0,0,4.0,Básico,19.9,19,77,1.6,3.0,Esportivos,1.0,Cartão de Crédito,Mobile,0
CLI_017315,76.0,Feminino,,0.0,0,24.0,Básico,19.9,48,69,,2.8,Filmes,7.0,Credito,Mobile,0
CLI_017316,37.0,Feminino,1.0,1.0,0,53.0,Premium,39.9,53,148,0.2,5.0,Filmes,9.0,Boleto,TV,0
CLI_017317,42.0,Feminino,,0.0,0,35.0,Padrão,29.9,10,66,2.2,5.0,Filmes,3.0,Débito,TV,1
CLI_017318,72.0,Feminino,1.0,0.0,1,45.0,Básico,19.9,77,135,3.8,2.4,Filmes,1.0,Cartão de Crédito,TV,1
CLI_017319,34.0,Feminino,0.0,0.0,0,,Padrão,29.9,64,11,4.7,2.1,Filmes,0.0,Débito,Tablet,1
CLI_017320,50.0,Feminino,1.0,0.0,0,41.0,Padrão,29.9,87,130,4.2,4.2,Novelas,,Boleto,tv,0
CLI_017321,31.0,Masculino,1.0,0.0,0,28.0,Básico,19.9,63,144,4.6,4.9,Filmes,7.0,PIX,mobile,0
CLI_017322,20.0,Masculino,1.0,0.0,0,23.0,Premium,39.9,58,134,3.2,,Filmes,8.0,Débito,mobile,0
CLI_017323,37.0,Feminino,1.0,0.0,0,14.0,Premium,39.9,25,32,2.1,1.4,Filmes,9.0,Boleto,Desktop,0
CLI_017324,20.0,Masculino,1.0,0.0,0,21.0,Básico,19.9,60,130,3.5,3.2,Séries,2.0,Boleto,tv,0
CLI_017325,46.0,Feminino,1.0,0.0,0,52.0,Premium,39.9,5,103,0.8,3.4,Séries,4.0,PIX,Desktop,0
CLI_017326,52.0,Feminino,0.0,0.0,0,42.0,Padrão,29.9,73,34,1.0,4.4,Documentários,8.0,Credito,Tablet,1
CLI_017327,71.0,Feminino,1.0,0.0,0,20.0,Básico,19.9,76,185,0.9,4.9,Novelas,0.0,Boleto,Tablet,1
CLI_017328,51.0,Masculino,1.0,0.0,0,39.0,Padrão,29.9,43,164,0.5,3.8,Filmes,8.0,Débito,tv,0
CLI_017329,71.0,Feminino,0.0,1.0,0,14.0,Padrão,29.9,18,57,4.7,2.3,Séries,3.0,PIX,TV,0
CLI_017330,34.0,Feminino,1.0,0.0,0,23.0,Padrão,29.9,9,80,1.5,3.4,Séries,9.0,Boleto,Tablet,0
CLI_017331,19.0,Masculino,1.0,0.0,0,51.0,Padrão,29.9,90,65,1.2,2.6,Séries,6.0,Boleto,mobile,1
CLI_017332,56.0,Masculino,1.0,0.0,0,60.0,Premium,39.9,97,136,1.9,3.8,Séries,1.0,Cartão de Crédito,Desktop,0
CLI_017333,51.0,Masculino,1.0,0.0,0,52.0,Premium,39.9,41,155,0.9,,Filmes,0.0,Boleto,Tablet,0
CLI_017334,19.0,Masculino,0.0,0.0,0,10.0,Básico,19.9,84,53,4.7,3.2,Documentários,0.0,Débito,tv,0
CLI_017335,49.0,Masculino,,0.0,0,60.0,Premium,39.9,65,45,0.4,3.9,Filmes,1.0,Credito,Desktop,0
CLI_017336,59.0,Feminino,0.0,1.0,0,19.0,Padrão,29.9,60,47,1.5,3.6,Séries,9.0,Débito,Desktop,1
CLI_017337,50.0,Feminino,1.0,,0,58.0,Premium,39.9,11,83,,4.6,Séries,3.0,PIX,TV,0
CLI_017338,43.0,Masculino,,,0,20.0,Padrão,29.9,46,37,3.6,2.5,Séries,9.0,Credito,mobile,0
CLI_017339,39.0,Masculino,1.0,0.0,0,33.0,Premium,39.9,37,181,1.4,1.8,Séries,7.0,Credito,Mobile,0
CLI_017340,49.0,Masculino,1.0,1.0,0,28.0,Básico,19.9,50,188,1.8,,Séries,4.0,Débito Automático,Desktop,0
CLI_017341,62.0,Feminino,1.0,0.0,0,39.0,Premium,39.9,39,112,4.5,3.1,Séries,2.0,Cartão de Crédito,Desktop,0
CLI_017342,45.0,Feminino,,0.0,1,23.0,Básico,19.9,21,86,3.7,3.2,Filmes,8.0,Credito,mobile,1
CLI_017343,45.0,Feminino,0.0,1.0,0,56.0,Premium,39.9,21,156,,3.1,Filmes,9.0,Cartão de Crédito,Mobile,1
CLI_017344,43.0,Feminino,1.0,1.0,0,6.0,Premium,39.9,10,112,0.4,,Filmes,8.0,PIX,mobile,0
CLI_017345,47.0,Feminino,1.0,,0,10.0,Básico,19.9,54,125,2.4,2.8,Séries,6.0,PIX,tv,1
CLI_017346,34.0,Feminino,1.0,0.0,0,59.0,Premium,39.9,33,128,2.1,3.3,Novelas,5.0,Débito,Mobile,0
CLI_017347,72.0,Masculino,1.0,1.0,0,55.0,Padrão,29.9,86,74,3.8,2.0,Séries,9.0,Credito,mobile,1
CLI_017348,20.0,Feminino,1.0,1.0,0,10.0,Premium,39.9,83,141,4.5,2.1,Esportivos,0.0,Cartão de Crédito,Desktop,0
CLI_017349,35.0,Feminino,1.0,0.0,0,32.0,Básico,19.9,66,14,4.3,3.9,Séries,6.0,Cartão de Crédito,Mobile,0
CLI_017350,52.0,Feminino,1.0,0.0,0,50.0,Padrão,29.9,80,110,0.2,2.8,Séries,4.0,Credito,Mobile,0
CLI_017351,55.0,Feminino,0.0,1.0,0,32.0,Básico,19.9,95,184,3.5,3.8,Infantil,1.0,Boleto,Tablet,0
CLI_017352,20.0,Feminino,1.0,1.0,0,33.0,Básico,19.9,47,155,3.5,3.8,Filmes,2.0,Boleto,mobile,1
CLI_017353,67.0,Feminino,1.0,0.0,0,51.0,Padrão,29.9,29,59,4.3,2.8,Séries,3.0,Credito,Tablet,1
CLI_017354,27.0,Feminino,1.0,1.0,1,3.0,Básico,19.9,9,79,1.3,3.1,Filmes,3.0,Cartão de Crédito,Mobile,1
CLI_017355,24.0,Masculino,1.0,1.0,0,11.0,Premium,39.9,25,171,,3.3,Documentários,7.0,Credito,mobile,1
CLI_017356,38.0,Feminino,1.0,0.0,0,45.0,Padrão,29.9,76,41,2.8,4.3,Filmes,0.0,Boleto,Mobile,0
CLI_017357,25.0,Masculino,1.0,0.0,0,29.0,Básico,19.9,6,101,2.3,2.7,Novelas,8.0,PIX,Desktop,1
CLI_017358,27.0,Masculino,1.0,0.0,0,21.0,Básico,19.9,73,58,,4.4,Filmes,8.0,Débito,mobile,0
CLI_017359,54.0,Masculino,0.0,0.0,0,59.0,Básico,19.9,68,182,0.9,2.1,Documentários,4.0,Credito,TV,0
CLI_017360,54.0,Feminino,1.0,0.0,0,13.0,Básico,19.9,98,57,0.7,2.9,Séries,,PIX,Tablet,0
CLI_017361,65.0,Feminino,1.0,0.0,0,30.0,Padrão,29.9,59,121,4.6,3.0,Filmes,2.0,Boleto,Desktop,0
CLI_017362,55.0,Masculino,1.0,0.0,0,27.0,Premium,39.9,82,166,0.7,3.4,Séries,5.0,Boleto,TV,1
CLI_017363,44.0,Masculino,0.0,0.0,1,55.0,Padrão,29.9,39,115,1.9,2.9,Filmes,5.0,Débito,mobile,0
CLI_017364,24.0,Masculino,1.0,0.0,0,28.0,Padrão,29.9,27,25,3.5,3.2,Filmes,1.0,Cartão de Crédito,Tablet,0
CLI_017365,33.0,Feminino,0.0,0.0,0,54.0,Básico,19.9,51,144,1.4,2.7,Esportivos,8.0,Boleto,Desktop,0
CLI_017366,52.0,Masculino,,1.0,0,31.0,Básico,19.9,91,103,4.2,3.7,Novelas,0.0,PIX,mobile,0
CLI_017367,57.0,Masculino,,1.0,0,43.0,Básico,19.9,51,23,3.4,5.0,Filmes,8.0,Credito,mobile,1
